title,company,location,description
(Senior) Digital Analyst (m/w/d),OEV Online Dienste GmbH,Düsseldorf,"Beratung und Begleitung unserer Kunden bei Projekten im Bereich Data Analytics.Betreuung von Kunden über den gesamten Prozess: Beratung, Konzeption,…"
(Sr.) Product Designer (m/f/d) for a B2B Marketplace Platform,Datarade,Berlin,"However, while it’s getting easier to make sense of internal data and get access to open data, finding and buying commercial data has remained notoriously…"
Studentische MitarbeiterIn,com2m,Dortmund,"Studentischen Mitarbeitern bieten wir verschiedene Möglichkeiten im Umfeld von Java, Web, Cloud und Data Science inkl. der Betreuung von Abschlussarbeiten."
Senior Software Engineer – Python/ JavaScript (m/f/d),Celera One GmbH,Berlin,You build the foundation for and introduce new tools for data analytics and visualization.There is no freedom of speech without investigative and independent…
Scrum Master/Agile Coach (m/w/d),immowelt,Nürnberg,"Die Arbeit an der nächsten Generation der erfolgreichen immowelt Apps hat begonnen!Wenn du heiß darauf bist, etwas Großartiges zu schaffen, und deine Erfahrung…"
BIM IT Software Architect (f/m/d),Siemens Energy,Erlangen,"In addition, you demonstrate skills in tool integration and data exchange strategies as well as knowledge in API design.What part will you play?"
Salesforce Developer (m/f/d),Statista,Hamburg,"Completed professional training in the IT sector or a graduate in computer science.As a multiple award-winning innovative digital company, Statista provides…"
"Senior Manager, Regional Amazon Logistics Community Operations",Amazon Deutschland Trans GmbH,München,"Proficient in managing change through data-driven solutions.Proven ability to identify, analyze, and solve ambiguous problems, showing a track record of making…"
Software Development Engineer - AWS Billing,Amazon Development Center DEU,Berlin,"Computer Science fundamentals in data structures.Bachelor’s Degree in Computer Science or related field, or equivalent experience to a Bachelor's degree based…"
Senior Frontend Developer (m/f/d),DataGuard,München,"We are an ambitious data privacy and compliance company based in Munich and Berlin.After 3 years we are now the leading external DPO provider nationwide,…"
Security Associate/Specialist (f/m/d) - SAP HANA & Analytics Security Cross Engineering,SAP,Walldorf,"You are interested and passionate about security and data protection?University degree (Bachelor or Master) in computer science, physics, mathematics or…"
Product Manager tado 360 (m/f/d),tado,München,"Strong analytical and quantitative skills with ability to analyze data for making decisions.University degree in business/ industrial engineering, computer…"
Senior Software Engineer – Algorithm Infrastructure,Snke OS,München,"Interest in medical data processing, allowing you to integrate sophisticated algorithms developed by our algorithm experts into a consistent software framework…"
IT Support (m/w/d),Fischer HRM,Düsseldorf,Basic understanding of WIFI systems and data base (SQL server) knowledge.Job training or university degree in information science / IT administration or…
UX Designer (m/w/d),AVANTGARDE Experts,München,"AVANTGARDE Experts vermittelt deutschlandweit Software-Engineering-Experten für Webentwicklung, Mobile, Data Science, AI und in vielen weiteren Bereichen –…"
Senior Fullstack Web Developer (w/m/d),FoxBase GmbH,Düsseldorf,"TL;DR: * Du übernimmst Verantwortung, Deine Persönlichkeit wird teil der Firma, Deine Erfahrungen in der Webentwicklung kommen voll zur Geltung, Du entwickelst…"
Business Program Manager (m/w/d),AVANTGARDE Experts,München,"AVANTGARDE Experts vermittelt deutschlandweit Software-Engineering-Experten für Webentwicklung, Mobile, Data Science, AI und in vielen weiteren Bereichen –…"
(Associate) Developer (f/m/d) - SAP Cloud Platform - Cloud Native Buildpacks,SAP,Walldorf,"You will identify areas for improvement using data from productive applications and services, as well as help automating our operations and configuration."
Praktikum Web Development (w/m/d),FoxBase GmbH,Düsseldorf,"TL;DR: * Du übernimmst Verantwortung, Deine Persönlichkeit wird teil der Firma, Deine Erfahrungen in der Webentwicklung kommen voll zur Geltung, Du entwickelst…"
Naturwissenschaftler/in (m/w/d) oder Arzt/Ärztin (m/w/d) an der Schnittstelle zwischen Klinik und Medizininformatik,Uniklinik RWTH Aachen,Aachen,In der Klinik für Neurologie – Zentrum für Seltene Erkrankungen – ist ab sofort eine Stelle als.Naturwissenschaftler/in (m/w/d) oder Arzt/Ärztin (m/w/d) an der…
Data Scientist (m/w/d),sparkdata,Berlin,"4 years of data analysis or data science experience required.Know-how of the alternative data industry, including data categories and vendors is a plus."
Working Student Data Management in Global Distribution (m/f/d),Allianz Global Corporate & Specialty,München,Processing of data sources towards specific business goals.Supporting the team in ad hoc data analysis.The working student in Global Distribution will support…
Data Scientist / Mathematiker im Consulting (m/w/d),prudsys AG,Chemnitz,Die prudsys AG ist seit mehr als 15 Jahren einer der führenden Anbieter von cloudbasierten KI-Lösungen für den Handel und seit 2017 Teil der GK Software Gruppe.
Data Analyst - Marketplace,trivago,Düsseldorf,Get an inside look at data science at trivago:Experience developing dashboards and producing data visualizations.Trivago is a global hotel search platform.
Working Student Cloud and Data Analytics (all genders),Merck KGaA,Darmstadt,"As gathering insights from data becomes increasingly important to the business, we are looking to leverage cloud services and data analytics for our business."
Intern / student,KLA-Tencor,Weilburg,"Our expert teams of physicists, engineers, data scientists and problem-solvers work together with the world’s leading technology providers to accelerate the…"
Data Engineer,Unilode,Frankfurt am Main,"3 – 5 years of working experience with data integration, application integration, business processes and data science tools and with an academic degree in data…"
Data Analyst (f/m/d),Zalando,Berlin,Consult our business teams on their data and reporting needs.Support business stakeholders in a fast-paced innovative environment with accurate and insightful…
Internship in Machine Learning and Artificial Intelligence,Gründer-Institut Heidelberg,Heidelberg,You put your knowledge in the field of data science and software engineering into practice with real data.You are directly involved in the development of data…
Doctoral Researcher Position (m/f/d),Friedrich-Schiller-Universität Jena,Jena,Please also note the information on the collection of personal data at.Friedrich Schiller University is a traditional university with a strong research profile…
Student Assistant - Recruiting,The Boston Consulting Group,Düsseldorf,"BCG’s diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change through leading-edge management consulting…"
Medical Science Liaison,Alimera Sciences Inc,Würzburg,"Effective and influential communicator - Highly articulate and persuasive during formal and informal presentations; able to convey complex, scientific…"
Researcher,Technische Universität Darmstadt,Darmstadt,"Experience in geophysical data interpretation for reservoir models (seismic methods, electric resistivity, georadar, gravimetry, TLS integration)."
Data Engineer (w/m/d),Westphalia DataLab GmbH,Münster,Werden Sie Teil unseres hochmotivierten Teams und Teil unseres rasant wachsenden Startups!Nutze die einmalige Chance aktiv an der Gestaltung und Entwicklung…
331/2020 - Research Assistant (m/f/d),Otto-von-Guericke-Universität Magdeburg,Magdeburg,"Please note the information for storage of personal data:Master or diploma degree in computer science, computational visualistics, interaction design or a…"
Deployment Engineer,Henkel,Düsseldorf,Data science knowledge and experience (especially as it pertains to chemistry/material science) is advantageous.HENKEL IS FOR THOSE WHO STEP UP.
Data Scientist / Data & Analytics MODISBAY,Modis GmbH,Frankfurt am Main,Accountable or a contributor for *CDM* deliverables from protocol creation until release of data for analysis.We are pursuing ambitious goals in a key market.
Operations BI Analyst (m/w/d),zolar,Berlin,"You have a bachelor’s degree in a data driven study program such as statistics, engineering, computer science, or related discipline.So passt du zu uns."
(Senior) Manager (w/m/d) Data & Analytics – Consulting (Financial Services),Ernst & Young,Deutschland,"Gemeinsam zukunftsweisende Lösungen für die Finanzwelt von morgen entwickeln: Das ist das Ziel unserer international auf Banken, Versicherungen und Asset…"
Open phd student position in bioinformatics on corona virus modeling,Jena University Hosptal,Jena,"We use machine learning, gene regulatory network analyses of imaging, sequencing and other omics data.You* (1) are interested in systematically detecting…"
Global Labeling Expert (all genders) - limited for 2 years,Merck KGaA,Darmstadt,Develop and document data fit concepts for Labels on Demand Program (LOD).Work within label design tools to optimize label layout in conjunction with data fit…
Dual Course of Studies - Computer Engineering (M/F/D),Adva Optical Networking,Meiningen,"Main subjects of studies involve: Mathematics, electronics, digital technology, computer science, communication and microcomputer technology, software…"
Performance Manager (all gender),Havas Media Group Germany,Frankfurt am Main,"Du bist verantwortlich für die Konzeption, Planung, Umsetzung und Optimierung aller digitalen Performance Media Maßnahmen in den Kanälen Programmatic Display,…"
Fachinformatiker (m/w/d) Datenbanken und Data Warehouse,"ATLAS TITAN Mitte GmbH, Paderborn",Deutschland,Als Fachinformatiker (m/w/d) sind Sie für die Konfiguration und die Administration der zentralen IT Service Operation-Tools mit dem Schwerpunkt Asset Management…
PostDoc in Small Molecules Disease Control (m/f/d),Bayer,Monheim,"Background in microbiology, phytopathology and/or agriculture as well as familiarity with bioinformatics, experimental design and data science are beneficial."
Data Steward Biologicals,Brunel,Biberach an der Riß,Help to implement data standards in source data systems together with the business functions data owners.Ensure successful usage of development data for all…
Professur (W3) für Autonome Systeme verbunden mit der Mitgliedschaft in der Institutsleitung am Fraunhofer-Institut für Verkehrs- und Infrastruktursysteme IVI,Technische Universität Dresden,Dresden,"Reference to data protection: Your data protection rights, the purpose for which your data will be.Processed, as well as further information about data…"
Market Research Analyst (f/m/d),Zalando,Berlin,You are providing ideas to further develop our research capabilities and scaling our research toolset in cooperation with the data engineering and data science…
Sachbearbeitung Gemeinsames Monitoring-/Kommunikations-Center (m/w/d),Land Nordrhein-Westfalen,Bielefeld,"In der Direktion Gefahrenabwehr/Einsatz,.Mehrere unbefristete nach EG 10 EGO TV-L bewertete Stellen zu besetzen:"
Data Engineer / Machine Learning Engineer*,inovex,Hamburg,"Unsere Projekte drehen sich nicht nur um die Auswertung großer Datenmengen - an erster Stelle steht der Anspruch, mit skalierbaren Architekturen stabile…"
Project Coordinator (m/f/d) Cell Culture Data,Modis GmbH,Biberach an der Riß,You take care for the visualization of cultivation and product data using advanced software tools (e.g. spotfire) and data storage systems (LIMS).
Global Quality Lead - Clinical Vendors,UCB S.A.,Monheim,"Reviewing all vendor audit reports, analysing data and overseeing CAPA resolution and adjust the program according to the findings."
Data Scientist (m/w/d),Modis GmbH,Stuttgart,"Du fühlst dich im Innovationsfeld rund um Datenanalysen, Cloudlösungen, Machine Learning und Künstliche Intelligenz zu Hause?"
Data Engineer (Berlin),KNIME,Berlin,We are transforming the data science landscape by developing - together with our community - the open source KNIME Analytics Platform that lets data scientists…
Lead Decision Scientist (m/w/d),Bayer,Leverkusen,"Die Decision Science Unit arbeitet global über alle Unternehmensfunktionen im Bayer-Konzern hinweg, unter anderem in den Bereichen Einkauf, Finanzen, Personal…"
Softwareentwickler (m/w/d) Python im Bereich Data Science,FERCHAU,Landau in der Pfalz,Möchten Sie die digitale Welt von morgen intelligenter machen?Können Sie über die Grenzen von Nullen und Einsen hinausschauen?
Working Student (m/f/d) - EUEPD,DENSO,Eching,"Support investigation of data quality,.Support department with analysis of key data,.Currently enrolled in an mechanical engineering, computer science,…"
Working Student Software Engineering (f/m/d),ng-voice GmbH,Berlin,"You are currently a Bachelor/Master Student in the field of computer science or a related field.Our virtualized, cloud-native VoLTE / IMS solutions allow…"
Software Engineer in Modellentwicklungsteam (m/w/d) in AFC Modelling,Deutsche Bank,Frankfurt am Main,"Academic degree in mathematics, computer science, data science, economics with a quantitative background or comparable qualifications and experience."
Security Engineer (m/f/d),Vivy GmbH,Berlin,Responsible for white paper/presentations focusing on security including details on technical controls regarding how Vivy protects its users data.
Manager (w/m/d) Cloud Architecture – Data & Analytics,Ernst & Young,Deutschland,Gemeinsam zukunftsweisende Lösungen für die Wirtschaftswelt von morgen entwickeln: Das ist das Ziel unserer mehr als 11.000 Kolleginnen und Kollegen an…
Dual Course of Studies - Business Information Technology (M/F/D),Adva Optical Networking,Meiningen,"ADVA’s products are the building blocks for tomorrow’s networks, enabling the transport of increasing amounts of data across the globe."
Business Consultant (f/m/d),Allianz Digital Health GmbH,München,"We offer digital health services based on advanced data analytics and a modern IT architecture.At ADH, our mission is to radically innovate the way we think…"
Clinical Research Associate - Laboratory Based,Docs Global,Deutschland,Supplying data for critical Regulatory submissions;Bachelor's degree in science or relevant field.DOCS Global is currently looking for medical device…
Backend Developer (f/m/d),Thryve,Berlin-Kreuzberg,We are looking for a Backend Developer to drive the integration of our backend and data science systems.You ensure that our solutions provide excellent event…
Professor Angewandte Mathematik im Online Fernstudium (w/m/d),IUBH Internationale Hochschule,Home Office,"Starten Sie Ihre Karriere bei der IUBH!Wissen weitergeben, Forschen und der Austausch mit Studierenden ist Ihre Leidenschaft?"
"Director, Digital Media",Bain & Company Inc,München,"To do so, FRWD extends client teams through co-location of top creative, media optimization, data science, and advertising technology teams to shorten test…"
Head of Project Operations (m/f/d),Casana Gmbh,München,"The variety of digital products and services is manifold: From data & analytics to tailored supply chain solutions, custom IoT or e-commerce projects."
Data Steward Biologicals CMC (m/w/d) Development Biologicals,Modis GmbH,Biberach an der Riß,You will help to implement data standards in source data systems together with the business functions data owners & you ensure successful usage of development…
Serviceplattformen WDC-RSAT und NDMC,DLR - Deutsches Zentrum für Luft- und Raumfahrt,Oberpfaffenhofen,"Die Abteilung ""Atmosphäre"" ist tätig auf dem Gebiet der Entwicklung und Erzeugung innovativer Daten- und Informationsprodukte, Services und…"
Professur (W3) für Kooperative Systeme verbunden mit der Leitung der Abteilung Kooperative Systeme am Fraunhofer-Institut für Verkehrs- und Infrastruktursysteme IVI,Technische Universität Dresden,Dresden,"Reference to data protection: Your data protection rights, the purpose for which your data will be.Processed, as well as further information about data…"
Developer (f/m/d) - Secure SDL Integration & Reporting Developer,SAP,Walldorf,"Bachelor’s degree or equivalent in computer science, natural science or a related discipline.Architect, develop and drive implementations to gather data from…"
Manager Cybersecurity and Risk Management,Johnson & Johnson Family of Companies,Deutschland,"Experience in securing various levels of the enterprise architecture (data, application, host, middleware, network, Infrastructure)."
Process Improvement Consultant (m/f/d),Zalando,Berlin,"Work jointly with Data Engineers who extract, transform and load the required data from various sources to build python or SQL based process models."
Neural Networks System Engineer (f/m/d),Renesas Electronics Europe GmbH,Düsseldorf,"An Eclipse-based toolchain featuring a high-level compiler, hardware simulators, and detailed analysis and profiling tools will support your through performance…"
"Duales Studium Wirtschaftsinformatik, Bachelor of Science (B.Sc.)",SSC-LUXon GmbH,Bad Krozingen,Die SSC-LUXon GmbH ist ein junges und dynamisches E-Commerce-Unternehmen im Bereich energieeffizienter Beleuchtung mit Sitz in Bad Krozingen (Raum Freiburg).
Dual Course of Studies - Electrical and Automation Engineering (M/F/D),Adva Optical Networking,Meiningen,"ADVA’s products are the building blocks for tomorrow’s networks, enabling the transport of increasing amounts of data across the globe."
Referent/Referentin Datenmanagement m/w/d,Sparkasse Münsterland Ost,Münster,"Sie sind Profi rund um das Thema Datenmanagement und haben Freude daran, diesen zunehmenden Erfolgsfaktor in einer digitalen Welt zur erfolgreichen…"
Big Data Product Owner (m/f/d),Hays,München,"Master or Bachelor in business informatics, computer science, or similar areas.Responsible for maximizing the value of the big data services offered as part of…"
Medical Advisor (m/f/d) Cardio Renal Metabolism,Modis GmbH,Ingelheim am Rhein,"Knowledge of the development and implementation of clinical trials, including data analysis and interpretation preferred.Are you one of them?"
Tricare Beneficiary Service Representative,Leidos,Baumholder,"Maintain electronic system/paper files and data integrity.Leidos is a Fortune 500® information technology, engineering, and science solutions and services…"
Global Head of Quality Assurance (m/f/d) – Industrial Automation,ABB,Minden,Preferably Master degree in electrical/electronics engineering or computer science.Join ABB and work in a team that is dedicated to creating a future where…
"Medical Information Associate (MIA) (f/m/d)""",Adecco Personaldienstleistungen GmbH,Berlin,"BSc or higher in a science/health-related field.Act as a point of contact for other MI staff, ensure country specific data is relevant and up to date and MI is…"
Big Data DevOps Engineer (m/w/d),Hays,Bayern,"Evaluate new technologies in the field of cloud computing, distributed computing, data engineering and data science.Resolve incidents and change requests."
Manager (w/m/d) - Process Mining - Consulting (Financial Services),Ernst & Young,Frankfurt am Main,"Gemeinsam zukunftsweisende Lösungen für die Finanzwelt von morgen entwickeln: Das ist das Ziel unserer international auf Banken, Versicherungen und Asset…"
Security Consultant,Ernst & Young,Frankfurt am Main,Application Security - Experience with the design of security controls for multi-tier business solutions including the design of application-level access and…
Internship/Praktikum: Integrated Development Environment (m/w/x),IBM,Böblingen,"IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition.CV incl. your level of German."
Medical Affairs Information - Regulatory Affairs (m/w/d),Modis GmbH,Frankfurt am Main,Responsible for entering submission material and other documents and relevant data into appropriate RA databases.Are you one of them?What you can do for us.
(Senior) Developer (f/m/d)- SAP One Domain Model,SAP,Walldorf,Design and develop the visualization and documentation tool of the next generation data model (SAP One Domain Model).Employment Type: Regular Full Time.
Product Manager Platform (m/f/x),Homeday GmbH,Berlin,"You have a university degree in engineering, computer science or a similar degree.All data, associated business logic, as well as workflows and processes are…"
Deployment Engineer ‏ (d/f/m),Henkel,Düsseldorf,Data science knowledge and experience (especially as it pertains to chemistry/material science) is advantageous.HENKEL IS FOR THOSE WHO STEP UP.
Sr. Software Development Engineer - Amazon Berlin,Amazon Development Center DEU,Berlin,"Protecting your privacy and the security of your data is a longstanding top priority for Amazon.Experience in algorithms and data structures, numerical…"
Technical Customer Support Engineer II - Lab Automation (m/f/d),Beckman Coulter Diagnostics,München,"Trend, analyze and interpret field generated data.At first glance, you’ll see we are dedicated to advancing and optimizing the laboratory to move science and…"
"Manager, Software Development - Redshift",Amazon Development Center DEU,Berlin,"Using Amazon Redshift makes it simple and cost-effective to analyze all your data seamlessly.Amazon Redshift is the leading, fully-managed, petabyte-scale data…"
Doctoral or Postdoctoral Researcher Position (m/f/d),Friedrich-Schiller-Universität Jena,Jena,Please also note the information on the collection of personal data at.Friedrich Schiller University is a traditional university with a strong research profile…
Senior Business Intelligence Consultant (m/w/d),M2. technology & project consulting GmbH,Berlin,Unsere Recruiting Policy während Corona: M2 stellt weiterhin Talente ein.Bewerbungen werden bearbeitet und Interviews finden bis auf weiteres per Video statt.
Produktmanager Data Products & Tools (m/w/d),Modis GmbH,Berlin,"Dann suchen wir Sie für die unbefristete Mitarbeit an einem Projekt unseres Kunden, einem renommierten Unternehmen der Finanz Branche - ab 01.01.2021."
Data Engineer (m/w/d),Modis GmbH,Stuttgart,"Technische Herausforderungen und die Bearbeitung von großen Datenmengen begeistern Dich?Zudem hast Du Spaß am Umgang mit Zahlen, Daten und verschiedenen…"
"Senior Manager, eCommerce",Bain & Company Inc,München,"To do so, FRWD extends client teams through co-location of top creative, media optimization, data science, and advertising technology teams to shorten test…"
Software Architect (m/f/d) Batchplatform Microfocus,Allianz Technology SE,München,Degree in computer science or comparable education and proven work experience combined with a continuing interest in challenging technical issues and further…
Internship: Cloud Software Engineer (confidential computing),IBM,Böblingen,"IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition.Go or Java development language."
Senior Staff Concept Engineer Automotive Microcontroller (f/m/div)*,Infineon Technologies,München,"Experience with programming / scripting for data manipulation / data visualization (e.g. PYTHON).A degree in electrical / electronic engineering, computer…"
Director Key Account Management (m/w/d),alexanderthamm,München,"Wir suchen dich ab sofort, bevorzugt am Standort München oder Stuttgart.Data und AI gestalten unseren Alltag.Data ist auch in deiner DNA?"
Head of IT (f/d/m),HV Capital,München,"Perform regular backup operations in co-ordination with our external IT provider and make sure that processes for data protection, disaster recovery and…"
Junior Java Developer (f/m/d) GRC Cloud applications- Finance,SAP,Walldorf,"Degree in information technology, computer or natural science, engineering or equivalent subject.The role requires permanent exploration of new technologies…"
Lead Enterprise Architect (m/w/div.),Bosch Group,Stuttgart,"Knowledge: Experience in various fields of architecture design (data architecture, enterprise architecture, solution architecture, business architecture)…"
Senior Technical Security Engineer (m/f/d),NGENA,Frankfurt am Main,Information about processing of your data by ngena GmbH can be found here: www.ngena.net/privacyinformation_applicants.A state-of-the-art workplace.
Clinical Trial Supplies Unit - Packaging & Labeling Expert (m/f/d) Clinical trials phase I – IV,Modis GmbH,Biberach an der Riß,"Proven ability to interpret complex requirements, associated regulations and highly complex data to drive results in a changing environment."
Senior Backend Engineer (Golang) - Location Domain (f/m/d),Delivery Hero,Berlin,Experience with Geo-data manipulation.Good understanding of basic algorithms and data structures.Want to be a Hero?Coaching and mentoring team members.
Senior Software­entwickler (m/w/x) Funktionale Sicherheit,infoteam Software AG,Bubenreuth,"Senior Softwareentwickler (m/w/x).Wir bei infoteam realisieren seit fast 40 Jahren spezifische Softwarelösungen für unsere Kunden aus den Märkten Industry,…"
"(Senior) DevOps Engineer, Infrastructure (f/m/d)",SAP,Walldorf,Work Area: Software-Development Operations.Employment Type: Part Time or Regular Full Time.Do you want to help us build and launch our next generation cloud…
"(Senior) Analyst, Performance Marketing (w/m/d)",Wayfair,Berlin,"Arbeitest Du gern mit großen Datensätzen, gerade dann wenn die Fragestellungen etwas kniffliger sind?Motiviert es Dich, spürbaren Einfluss auf das Kerngeschäft…"
Business Analyst,Brunel,Stuttgart,"Sie haben Erfahrung als Business Analyst und sind auf der Suche nach einer neuen beruflichen Herausforderung?Sehr gute Kenntnisse in Microsoft Power Bi, inkl."
"Senior Front-End Engineer (UX, Web)",Smartful,Berlin,"With Smartful we aim to tackle this issue by making it easy to automate complex knowledge work through a new kind of AI, that is built on knowledge instead of…"
Staff Technical Support Engineer - Informatics (m/f/d),Beckman Coulter Diagnostics,München,"An interest in data analytics as applied to failure analysis and corrective actions.Bachelor's degree in engineering, science, medical technology, clinical…"
Sr. Software Dev Manager,Amazon Development Center DEU,Berlin,"Build systems that serve hundreds of thousands of transactions per second, search space over terabytes of unstructured data, and develop new ways to quickly…"
Solution Architect,Smartedge Solutions,Augsburg,"Knowledgeable in: cloud native microservices architecture, data architecture, analytics, software/application architecture.Experience with COTS PaaS products."
Senior System Architect (m/f/d),Thales Group,Berlin,"Today, they develop solutions for the data-based, autonomous and immersive world of tomorrow – from autonomous vehicle control systems to collaborative combat…"
Process Advisor - Equipmentverantwortung (m/w/d) cGMP,Modis GmbH,Biberach an der Riß,"Wir glauben daran, dass die Zukunft denen gehört, die Innovation antreiben, die Wandel gestalten und die durch Zusammenarbeit vernetzen."
"Full Professor of »IT Service Management, Development and Operations«",Technische Universität München,München,Here you will also find TUM’s information on collecting and processing personal data as part of the application process.The position is a tenured W3 position.
Senior Technical Support Engineer - Informatics (m/f/d),Beckman Coulter Diagnostics,München,"An interest in data analytics as applied to failure analysis and corrective actions.Bachelor's degree in engineering, science, medical technology, clinical…"
Java Software Engineer (m/w/d),Modis GmbH,Böblingen,"Maintain data quality through ongoing data analysis, record de-duplication and other related tasks and identify and implement process improvements that…"
JAVA EE-Entwickler (m/w/d),FERCHAU,Hamburg,Sie sind bereit für eine neue Herausforderung?Möchten Ihre Talente in einem innovativen Umfeld beweisen?Und von den Vorteilen eines zuverlässigen Arbeitgebers…
"(Senior) Developer, Infrastructure (f/m/d)",SAP,Walldorf,Work Area: Software-Design and Development.Employment Type: Part Time or Regular Full Time.Do you want to help us build and launch our next generation cloud…
IT Projektmanager - Systems Services,Brunel,Osnabrück,Möchten Sie die nächste Stufe in Ihrer Karriere erreichen?Bei Brunel haben Sie die Möglichkeit; sich bei namhaften Kunden kontinuierlich weiterzuentwickeln –…
PRAKTIKUM (M/W/D) DATA-SCIENCE / BUSINESS ANALYTICS IM MÄRZ 2021,L'Oreal,Düsseldorf,"Wir suchen Dich, um uns beim Ausbau unserer Weltmarktführerschaft im Beauty-Tech Bereich zu unterstützen.Du bist eingeladen uns bei dieser Reise zu begleiten."
Data Analyst (m/f/d),Berlin Brands Group,Berlin-Mitte,You are responsible for the continuous validation of data in our data warehouse.You will actively support the expansion of a data driven and KPI oriented…
Data Engineer (m/f/x),Trade Republic Bank GmbH,Berlin-Kreuzberg,Provide input on data models and analytical tasks from a data handling perspective.Be responsible for connecting data to the data warehouse from different…
Business Intelligence Intern (m/w/x),Grover,Berlin,"Interpret data to deliver actionable insights.Background in computer science, economics, finance, business informatics, applied maths or related field."
"Analyst, Financial Institutions - BCG Omnia",The Boston Consulting Group,Frankfurt am Main,"Analyzing large data sets, finding patterns and providing a concise summary.Peers across Financial Institutions data assets to execute and deliver the findings…"
DATA SCIENTIST* – ARTIFICIAL INTELLIGENCE (AI),Fraunhofer-Gesellschaft,Kassel,"Das Fraunhofer IEE in Kassel forscht in den Bereichen Energiewirtschaft und Energiesystemtechnik mit den Schwerpunkten: Energieinformatik, Energiemeteorologie…"
"IT Enthusiast (m/f/d) interfacing Data Science, Application Development, Digital Transformation",Allianz Deutschland AG,München,Our aim is to systematically understand our customers and communication channels and to manage the change towards true customer centricity in a data-driven way.
"IT Enthusiast an der Schnittstelle: Data Science, Anwendungsentwicklung, Digitale Transformation (m/w/d)",Allianz Deutschland AG,München,"Die Allianz Deutschland AG stellt den Kunden und seine Bedürfnisse in den Mittelpunkt.Um diesen Anspruch zu unterstreichen, hat die Allianz Deutschland die…"
Team leader seicmic data processing,Engineering und Rohstoffe,Hannover,"Lead seismic data processing projects.Master’s degree in geophysics or in a similar science-related field (e.g. physics, mathematics, computer science)."
Software Engineer (m/w/d),Orbit Ventures,Hamburg,Bei ORBIT entwickeln wir digitale Geschäftsmodelle und nachhaltige Lösungen mit messbarem Impact.Wir verbinden Welten: Bei uns treffen sich die besten und…
Consultants Roster — Experts for Data Sciences on the Resource Nexus,United Nations University,Dresden,"UNU-FLORES is seeking experienced, expert data scientists to collaborate with the institute and contribute effectively to the development and implementation of…"
Master thesis in the department CoC Big Data and AI starting in January 2021,Mercedes-Benz AG,Böblingen,"Implementation, adaptation and development of the algorithms and application on real-world CAD data.We focus on in-house and external data sources to extract…"
Intern - Home Energy Management,Tibber,Berlin,Experience with optimisation and/or data science is a plus.Tibber is the first fully digital energy company in the world.We believe the power is yours!
Data Scientist (m/w/d),SNP Schneider-Neureither & Partner SE,Heidelberg,Wir suchen für unsere Tochterfirma Innoplexia am Standort Heidelberg zum nächstmöglichen Zeitpunkt eine/n.Data Scientist (m/w/d).
Head of Data (m/f/x),Zizooboats GmbH,Berlin-Kreuzberg,"5+ years experience with data pipelines, data warehouse, data analytics management.2+ years data science and/or machine learning management experience."
Senior Data Scientist (m/f/d),BASF Services Europe GmbH,Berlin,"Completed PhD or Master´s degree in computer science, applied mathematics, statistics, machine learning or other data centric disciplines."
Environmental Specialist (f/m/d),Delivery Hero,Berlin,"You help create and operate data collection and analysis systems, ensuring the data we collect is accurate and timely.Want to be a Hero?"
Business Intelligence Developer (m/f/x),Trade Republic Bank GmbH,Berlin-Kreuzberg,Expand the data warehouse to cover further use cases in close collaboration with the data analytics and engineering teams by adding new entities and additional…
Electrical Engineer – Start-Up – Open Science Instruments – BERLIN,LABMAKER,Berlin,Approval of Gerber files and production data.Your Role: Electrical Engineer- Production & Product Development.Analyse and improve existing PCB and 3D designs.
Technologist (m/w/d),Orbit Ventures,Hamburg,Bei ORBIT entwickeln wir digitale Geschäftsmodelle und nachhaltige Lösungen mit messbarem Impact.Wir verbinden Welten: Bei uns treffen sich die besten und…
(Senior) Data Scientist | MicroStrategy Expert (m/w/d),EVENTIM,Hamburg,Der Bereich Information Science verwandelt Daten in Produkte & Services für unsere 100 Millionen Endkunden und Tausende von Partnern.
PHY System Engineer (Simulation) (m/f/d),Apple,München,You will design and simulate state-of-the-art physical layer wireless communication system algorithms for very high data rate applications.
Traineeship in the Directorate General Monetary Policy,The European Central Bank,Frankfurt am Main,"Experience with one or more of the following types of economic data: macroeconomic data, financial market data, firm-level data, accounting/supervisory bank…"
Intern Smart Map Delivery Development (f/m/x),BMW AG,Ulm,ROS node: read the needed data from a recorded trace.Develop a ROS application to provide and visualize map data in autonomous vehicles.
PhD Positions in Neuroscience,Associated Institute - Ernst Strüngmann Institute...,Frankfurt am Main,"If you are interested in learning state of the art techniques for circuit reconstruction, high-throughput data analysis, and are excited about developing new…"
Bioinformatics PhD student (m/f/d),Universitätsklinikum Heidelberg,Heidelberg,"Integration of digital tissue data, molecular high-throughput data and clinical-pathological data.Skills in big data analysis and machine learning."
"Master thesis „Application of Computer Vision in Agriculture""",John Deere,Kaiserslautern,"Develop suitable algorithms for analyzing Image / Video data from protype sensors (for example image classification, anomaly detection etc.)."
Junior SAS Programmierer,ClinStat GmbH,Köln,Unser Auftragsinstitut für klinische Forschung und Statistik mit Hauptsitz in Köln und einer.Unserem Schwerpunkt in der statistischen Beratung und Auswertung…
