title,company,location,description
Dualer Master (m/w/d) als Softwareentwickler in Memmingen,SCMT,Memmingen,Bei unserem Partnerunternehmen COMSYS verantworten Sie eigenständig ein Studienprojekt im Bereich der Softwareentwicklung in der Lebensmittelindustrie und…
Leiter (m/w/d) Kranken Analytics in der Allianz Private Krankenversicherungs-AG,Allianz Private Krankenversicherungs-AG,München,Digitalisierung ist auch für die Allianz Private Krankenversicherungs-AG (APKV) von zentraler Bedeutung.Darüber hinaus wollen wir unsere Leistungsausgaben…
Studentische Aushilfe (m/w/d) Cross Media Design am Standort Hamburg,Omnicom Media Group Germany,Hamburg,"Du möchtest Erfahrung sammeln, wie Kreation Marketing erfolgreicher macht?Dann bist du hier richtig.Du unterstützt mit eigenen kreativen Ideen und Ansätzen,…"
Head of IT Infrastructure (m/f/d),CYBEX,Bayreuth,"Bachelor's or master’s degree in information technology, engineering, science, and/or business administration.Business fluent language skills in English."
Werkstudent Business Intelligence (m/w/d),TIMOCOM GmbH,Düsseldorf,Als Werkstudent Data Analytics (m/w/d) bist Du an der Weiterentwicklung unserer BI- und Big Data Landschaft beteiligt und führst eigenständige Datenanalysen…
"Senior Product Manager, Operations",Grover,Berlin,"Experience working with data and data tools.Academic background in logistics, engineering, or computer science.Target customer pain points and needs."
"Technical Support Professional (m/w/x) für Db2 Linux, Unix, Windows",IBM,München,"Work on client problems including cluster system analysis, data corruption issues and performance problems.IBMers believe that the application of intelligence,…"
Field Marketing Manager (all genders),Merck KGaA,Darmstadt,Preference will be given to candidates with post graduate business or digital science degree.Bachelor degree or higher in a relevant natural science (Chemistry…
Senior Cloud Engineer (m/f/x),Data,München,"Top-class team of data scientists, data engineers and information management specialists in a pleasant working environment.Which tasks are waiting for you?"
EMEA Compound Market Access Leader Early Products (CMAL EP),Johnson & Johnson Family of Companies,Deutschland,The successful candidate will be a senior market access professional with a broad diversity of experiences and a demonstrated ability to assimilate complex…
Development Architect (f/m/d) - SAP HANA & Analytics Technology Office,SAP,Walldorf,Knowledge about data management technologies.Expertise in designing complex data architectures.SAP is in a unique position as the enterprise applications…
(Senior) Product Owner (m/f/x),Clark Germany GmbH,Frankfurt am Main,Leveraging quantitative and qualitative data to continuously improve user monetization.You are driven by data and base your prioritization and work on…
Backend BI Developer (m/w/d),Constaff GmbH,Hamburg,"Das sind wir bei Constaff.Ob Individual- oder Standardsoftware, als branchenübergreifender Fullservice-Dienstleister unterstützen wir unsere Kunden mit…"
Sales Force Analyst (m/w/d) (m/f/d),AVANTGARDE Experts,München,"Degree in computer science, mathematics or a comparable degree programme with a statistical-analytical background.Sales Force Analyst (m/w/d) (m/f/d)."
Software-Entwickler (m/w/d),e.optimum AG,Offenburg,Auch in dieser außergewöhnlichen Zeit wollen wir weiter expandieren.Und suchen für unsere Standorte in Offenburg und Karlsruhe zum.Mit MS SQL oder Oracle.
IT Senior System Engineer – Digital Forensics,Boehringer Ingelheim,Ingelheim am Rhein,"Provide digital forensic services to include data capture and analysis from a variety of devices and storage media, on-prem/off-prem data repositories,…"
Business Intelligence Manager (m/f/d),Exporo AG,Hamburg,"You will enable automated data actions (e.g., feed other services with enriched data from BI systems).You will integrate new data sources and maintain existing…"
Director of Software Product Management,Fluke,Ismaning,Degree in computer science or IT is required.Of 3 rd -party hardware systems into the Accelix data platform.A wholly owned subsidiary of.
EMEA Professional Services Manager,Ephesoft,Berlin,"The Ephesoft Platform turns flat data into context-rich information to fuel data scientists, business users, and customers with meaningful data to automate and…"
Project Lead KPI Platform & Test (f/m/d),Magna International Inc.,Sailauf,Experience in big data solutions and KPI tool development.Ensure any required cross-functional design reviews or data sharing is completed.
Team Lead Engineering (m/f/d),Productsup,Berlin,Educational background in business informatics or computer science is a plus.Good understanding of B2B SaaS products and experience dealing with big data.
Projektingenieur / Tooling Engineer (m/w/d) für Model-based Systems Engineering,FEV Europe GmbH,Aachen,"Experience with requirements data bases (e.g. IBM-Jazz, Doors NG) and data management tools (especially Synect).Software architecture knowledge is beneficial."
(Senior) Developer (f/m/d) for Business Process Intelligence,SAP,Berlin,"Excellent programming skills in JavaScript, Java and Python and a solid foundation in computer science with strong competencies in data structures, algorithms,…"
Manufacturing Operations Engineer II/III (m/w/d),Bristol Myers Squibb,München,"B.S. in science, engineering or related discipline is required.Develop Tier-board systems, daily metrics to track/monitor production data to review trends…"
Senior Clinical Research Associate,Proclinical,München,Knowledge of local requirements for real world late phase study designs o Chart abstraction activities and data collection.
Cloud Developer (m/w/d),why worry GmbH,Köln,"Wenn zukunftssichere und attraktive Stellen im Digital- & IT-Umfeld gefragt sind, ist why worry die Antwort.Genieß das gute Gefühl, einen Profi an Deiner Seite…"
Cloud DevOps Engineer (m/w/d),Constaff GmbH,Home Office,"Das sind wir bei Constaff.Ob Individual- oder Standardsoftware, als branchenübergreifender Fullservice-Dienstleister unterstützen wir unsere Kunden mit…"
"Business Development Specialist, LS Europe (m/f/d)",ATS Automation Tooling Systems Inc.,München,We are looking for colleagues who want to work with us today to further develop and help shape the automation solutions of tomorrow.T +49 89 427 221-342.
"Senior Software Development Engineer, Amazon Search",Amazon Development Center DEU,Berlin,Protecting your privacy and the security of your data is a longstanding top priority for Amazon.Please consult our Privacy Notice to know more about how we…
Sr. Software Development Manager,Amazon Development Center DEU,Berlin,"Bachelor’s degree in computer science or related field, or equivalent professional experience.This platform will optimize Manufacturing and Logistics by…"
Senior Software Quality Assurance Developer / Specialist (m/w/d),EffiCon GmbH & Co. KG von ITsax.de,Dresden,Du interessierst Dich für die neuste Informationstechnologie und Softwareprozesse?Neue Projekte und abwechslungsreiche Herausforderungen rund um die Themen IoT…
(Senior) Full-Stack Software Engineer who loves Python,ADVERTIMA,Berlin,The Advertima Vision Technology achieves this challenging goal by providing a real-time data stream for visual human interpretation to power the Smart Spaces of…
Senior / Lead Software Engineer (m/f/d),Clinomic GmbH,Aachen,"Collaborate with our data science team and integrate our models as fast, reliable and maintainable code in our back and frontend."
"Senior Product Manager, Finance",Grover,Berlin,"Experience working with data and data tools.Academic background in finance, engineering, or computer science.Target customer pain points and needs."
Werkstudent Data Science (m/w/d),borek.digital,Braunschweig,Ein Familienunternehmen mit Startup Flair!Die MDM Münzhandelsgesellschaft mbH & Co. KG Deutsche Münze - kurz MDM - ist als Versandhandelsunternehmen…
"Data Analyst -Kelley Barracks-Stuttgart, GE- SOCAFRICA",Occam Solutions,Stuttgart,"Build data solutions, tools, and capabilities to enable self-service frameworks for data consumers to monitor and report on data."
Junior Data Scientist (m/w/d),The Retail Performance Company,München,"Rpc – The Retail Performance Company ist eine Beratung, die Unternehmen bei vertrieblichen Fragestellungen unterstützt.Folgen Sie uns auf LinkedIn und XING ."
Senior Deep Learning Data Scientist/Machine Learner,Alldus,Hamburg,Role: Senior Deep Learning Scientist/Machine Learner.An ambitious start-up that develops AI applications to support Cancer diagnostics are looking to expand…
Fachinformatiker*in (m/w/d) Data Science,Toll Collect,Berlin,"Als anspruchsvolles, modernes Dienstleistungsunternehmen betreibt die Toll Collect GmbH ein leistungsstarkes LKW-Mautsystem auf den deutschen Bundesfernstraßen."
Online Editor (m/f/d),Cerascreen GmbH,Hamburg,"Experience in health, bio-science, clinical laboratory tech., and nutrition are all a plus, but not a requirement.That's where you come into the picture."
2 Postdoctoral Researchers Social Science (m/f/d),Universität Heidelberg,Heidelberg,"Information on policies for personal data according to Art.The Max Weber Institute of Sociology at Heidelberg University, in collaboration with the Max-Planck…"
Tableau Developer,ADASTRA GmbH,Wolfsburg,Conception of data models in Tableau.Solid knowledge of data modeling and SQL.Implementing methods to maintain different layers of data security in Tableau.
"Associate Data Engineer (Java, Databases and Analytics) (f/m/d)",SAP,München,"Experience with relational databases, data modeling and data warehouse architectures.To be successful in this position, you should have strong analytical…"
"Professur für Informatik, insb. Stochastik und Data Science (W2)",Hochschule Bonn-Rhein-Sieg (H-BRS),Sankt Augustin,"Neues entdecken, Projekte vorantreiben, Verantwortung übernehmen: An der Hochschule Bonn-Rhein-Sieg (H-BRS) zählen wir auf Mitarbeitende, die genau dies tun."
Data Scientist für die Automobilbranche (m/w/d),Hays,Bayern,Selbstverantwortliche Lösung komplexer Aufgaben mithilfe von Daten Analysetechnologien.Implementierung digitaler Technologien auf Basis der Roadmap mit…
Backend Developer/Data Engineer (m/f/d),Relayr,München,"We tackle challenging problems in the fields of data engineering, data science, and machine learning research to develop solutions from early prototypes to…"
(Big) Data Engineer (M/W/D),Positive Thinking Company,Berlin,Wir sind die Positive Thinking Company.Wir suchen Ihr Talent und Ihre Leidenschaft zur Verstärkung unserer Data & Analytics Experten.
"R&D Engineers - LiDAR, Sensor Fusion, Deep Learning and SLAM (INTERNS & WORK STUDENTS)",Conxai Technologies GmbH i.G.,München,"Experience with Deep Learning on LiDAR data.We are an early stage start-up (stealth mode), with a passion to revolutionize the $10+ Trillion global AEC …"
Lead ETL Developer - Data platforms (f/m/d),Deutsche Börse,Frankfurt am Main,StatistiX® is the Data Warehouse and Data Platform of Deutsche Börse Group.StatistiX® provides external and internal users worldwide with statistical…
(Junior) Business Intelligence Engineer (f/m/d),air up GmbH,München,"As our data warehousing expert, you will own, maintain and develop our data warehouse (currently Postgres), drive the migration to a cloud DB solution, and own…"
8346: Dualer Master (m/w/d) als Junior Change Manager im Bereich Business Intelligence und Data Warehousing,Steinbeis Center of Management and Technology GmbH,Nürnberg,Bei unserem Partnerunternehmen der Rietzler Gruppe GmbH verantworten Sie eigenständig ein Studienprojekt im Bereich Change Management und werden während des…
Working student (f/m/d): Calculation Engine Quality Assistance,SAP,Walldorf,"The in-memory computing technology can store data in rows or columns, resulting in higher performance and higher data compression rates.WHAT YOU GET FROM US."
Business Developer (m/w/d),Stockpulse GmbH,Bonn,Emotional data is the next level of data processing and data-driven decision making.Degree (Master’s equivalent or higher) in business administration or a…
Bachelor of Science (B.Sc.) (w/m/d) Wirtschaftsinformatik Start 2021 in Walldorf (VT/STAR),SAP,Walldorf,"Work Area: Education and Training.Die SAP wurde 1972 von fünf Kollegen ins Leben gerufen, die etwas Neues auf die Beine stellen wollten.Jahr: EUR 1100,- 2."
IT Specialist (m/w/d),Sicoya GmbH,Berlin,"Supporting the development of a data management system with various databases and operating systems.Degree in computer science, business informatics or…"
Data Scientist (M/W/D),Positive Thinking Company,Berlin,Wir sind die Positive Thinking Company.Wir suchen Ihr Talent und Ihre Leidenschaft zur Verstärkung unserer Data & Analytics Experten.
Strategy Manager (m/f/d),Relayr,Berlin,"Bachelor’s degree in business, engineering, science or other closely-related domain.We unleash data insights from existing equipment, machines and production…"
Product Manager - Global Food Services (f/m/d),Delivery Hero,Berlin,"University degree in computer science, engineering or equivalent.Data-driven mindset and SQL knowledge to perform data analysis / validation."
Big Data - Product Manager,Canonical - Jobs,Frankfurt am Main,Shaping data lake and big data analytics offerings from Canonical.A rigorous technical or science background and supporting qualifications.
Senior Data Engineer (m/f/d) Financial Market Data,Solactive AG,Frankfurt am Main,"Experience in modern microservice architecture with specific focus on data integration, data provisioning and data management."
"Data Engineer (f/m/d) - (Java, Databases and Analytics), SAP Labs Munich",SAP,München,"Experience with relational databases, data modeling and data warehouse architectures.To be successful in this position, you should have strong analytical…"
W2-Professur „Mathematische Optimierung“,Technische Universität Bergakademie Freiberg,Freiberg,"An der der TU Bergakademie Freiberg, Fakultät für Mathematik und Informatik, ist die.Gesucht wird eine Persönlichkeit, die auf einem aktuellen Arbeitsgebiet…"
Solutions Architect (m/f/d),Relayr,Berlin,"We unleash data insights from existing equipment, machines and production lines to improve our customers’ business outcomes.Other languages are a plus."
R&D Technician,Dow,Wiesbaden,"A plus would also be knowledge in modernizing laboratory work processes, e.g. machine interfaces for programming, data read-out and handling, digitalization of…"
Akademischer Mitarbeiter (m/w/d) im Bereich Methodenlehre,Medizinische Hochschule Brandenburg,Neuruppin,An der Fakultät für Medizin und Psychologie der Medizinischen Hochschule Brandenburg ist an der Professur für Methodenlehre (Gastprofessor Dr.
Wissenschaftlicher Mitarbeiter (m/w/d) Volkswirtschaftslehre II - Mikroökonomie,Freistaat Sachsen,Chemnitz,"Qualifikationsebene: Master, Diplom (Universität), Magister, Staatsexamen und vergleichbar.Die Technische Universität Chemnitz hat sich als innovative…"
Frontend Developer (m/w/d),osapiens Services GmbH,Mannheim,"Osapiens, founded in 2018 in the middle of Mannheim, is a fast growing start-up that helps companies producing, moving, selling, or maintaining physical goods…"
R&D Technologist,Dow,Wiesbaden,"A plus would also be knowledge in modernizing laboratory work processes, e.g. machine interfaces for programming, data read-out and handling, digitalization of…"
Senior Technical Officer Integrated and automated structure interpretation,European Molecular Biology Laboratory,Hamburg,To develop and implement new approaches for automatic interpretation of structural biology data and their integration into automated modeling pipelines suitable…
Scientific Project Manager - European Research Infrastructures for Neuroscience (part-time),Forschungszentrum Jülich,Jülich,"Proven track record in science management.Master’s degree, preferably in a natural science, computer sciences, or mathematics.Good command of MS Office tools."
Mulesoft Strategic Advisor,Salesforce,Home Office,"Our mission is to help organizations change and innovate faster by making it easy to connect the world’s applications, data, and devices."
PhD Position - Solid-state electrochemistry / electro-catalysis: N2 and CO2 reduction in proton-ceramic membrane reactors,Forschungszentrum Jülich,Jülich,"Test matrix development, execution and data processing.Experience with GC/MS operation, calibration and data analysis.Fluency in English is mandatory."
Senior Product Data Analyst,Creative Personnel,Hamburg,Ability to create compelling abstracts of large data sets.The studio is always looking for that extra edge when it comes to using its data for business…
Senior Data Scientist / Engineer (m/w/d),Austin Fraser,Karlsruhe,100.000€ - 120.000€ per annum.Dieses bekannte Unternehmen aufgeteilt auf mehreren Standorten im Raum Baden - Württemberg ist einer der führenden Arbeitgeber…
PhD Position – Investigation of Stability of Tuned Electrode-Electrolyte Interfaces for the Electrocatalytic Applications,Forschungszentrum Jülich,Nürnberg,Analysis and communication of the obtained experimental data.Experience in material science and/or organic chemistry and desirable knowledge of basic…
Campus Internship - Reactor Optimization,Dow,Bomlitz,"Therefore, the modeling tool must be validated with actual plant performance and process data for different reactors and product types."
Process Owner CRM (f/m/d),s.Oliver Group,Rottendorf,Innovative spirit within the own area of responsibility and beyond as well as strong analytical skills and data-driven thinking.Process Owner CRM (f/m/d).
Projectmanager (m/f/d),Sicoya GmbH,Berlin,"\-Any degree related to engineering, business, science, or similar that enables you to lead the development of optical data communication devices."
Antenna Solutions Architect (m/f/d),TE Connectivity,Bensheim,"Provide early design concepts; prove and explain concepts through data from simulations and protypes.Our broad range of connectivity and sensor solutions,…"
Returns Manager (f/m/d),s.Oliver Group,Rottendorf,"Several years of professional experience in the areas of agile project management and/or business analytics, data science (relevant experience in B2C fashion e…"
(Junior) Developer (f/m/d) for ABAP Platform Wanted,SAP,Walldorf,"Creating tools for large-scale data modeling and data analytics.A good to excellent degree in computer science, mathematics, natural science, engineering or…"
Backend Developer (m/f/d),infarm,Berlin,"We want them to become more clever and data-driven, so that they can provide the best possible growing environment for our crops and nurture them to perfection."
"Senior Wind Engineer, Atmospheric Modeling Expert (m/f/d)",General Electric,Garching bei München,"Guide and mentor project teams members including simulation, modeling, sensing and data science experts.Experience with machine learning applied to wind data…"
"Director Product Management, Database and Extract Technologies",Tableau,München,"You will provide strategic thinking and product management leadership, formulate a holistic strategy for each respective area that is aligned with the company’s…"
SAP Career Starter - Become SAP Support Engineer (w/m/d) to engage at the top 100 most valued brands,SAP,Sankt Leon-Rot,"A university degree in natural, economic or engineering sciences, e.g. computer science, business informatics, industrial engineering, mathematics, physics."
Werkstudent (m/w/d) im Risikomanagement,Swiss Life AG,München,"Sie möchten Ihre Talente entfalten, Ihre Stärken beweisen, Ihre Ideen einbringen?Als ein führender europäischer Anbieter von Finanz- und Vorsorgelösungen…"
Postdoc (m/f/d) in the field of residual stress analysis with high-energy X-rays,Helmholtz-Zentrum Geesthacht Zentrum für Material-...,Hamburg,"Capability of analysing large amounts of data.PhD in physics, materials science or a related discipline.Using our synchrotron beamlines for residual stress…"
GEOGRAPHER,US Department of the Air Force,Ramstein-Miesenbach,"BASIC REQUIREMENT:A Bachelor's degree (or higher degree) in physical science, engineering, or mathematics that included 24 semester hours in physical science…"
Postdoctoral Scholar in Microbiome Research (f/m/x),Deutsches GeoForschungsZentrum - GFZ,Potsdam,"Once the procedure has been completed, the personal data will also be deleted there in compliance with data protection regulations.As a partner in Geo."
Ubuntu Desktop - Product Manager,Canonical - Jobs,Berlin,A rigorous technical or science background and supporting qualifications.Track record of data-driven decision-making.
Engineering Manager / Tech & People Lead (f/m/d),"real,- Digital Payment & Technology Services GmbH",Home Office,"To enrich the lives of our customers, we collaborate in cross-functional teams, in which product owners, product designers, frontend and backend engineers, data…"
Senior CRM Technical Audience Manager (m/f/x),HelloFresh,Berlin,Advocating robust reporting and pure data driven decision making.Capable of mining multiple data sources to analyze complex problems using SQL.
Mobile / Full-Stack Developer (f/m/d),Thryve,Berlin-Kreuzberg,"You have a holistic understanding of applications and are comfortable connecting different systems, as well as our data science and backend engineering team."
Db2 Datenbankspezialist (m/w/d),Skipsearch,Hannover,Skipsearch GmbH ist die Personalberatung der High-Tech-Branche.Wir fokussieren uns auf die digitale Welt und vermitteln IT-Experten aus unserem stets…
Postdoctoral Scholar in Microbial Carbon Dynamics (f/m/x),Deutsches GeoForschungsZentrum - GFZ,Potsdam,"Once the procedure has been completed, the personal data will also be deleted there in compliance with data protection regulations.As a partner in Geo."
Campus Internship - Optimizating project: Identifying hidden capacities to generate growth whilst minimizing environmental impact.,Dow,Ahlen,"You are able to analyze and present data, and draw conclusions.The Company’s ambition is to become the most innovative, customer centric, inclusive and…"
Wissenschaftlicher Mitarbeiter (w/m/d) im Industry Relations Team,Forschungszentrum Jülich,Jülich,"Supercomputer helfen uns, Lösungen für große wissenschaftliche Herausforderungen zu finden, und sind für die moderne Forschung unverzichtbar."
Data Analytics Lead (m/w/d) Process Automation,Michael Page,Frankfurt am Main,"Seien Sie mit Ihrem Team Initiator und Influencer für ein Thema, welches das Unternehmen neu etablieren möchte."
"Area Manager -Instrument Navigation,Registration & Calibration",Capital International,Deutschland,"Extensive experience of real-time level-1 processing and image quality/calibration monitoring of data from relevant space-borne sensing instruments, especially…"
Duales Studium: Bachelor of Science (m/w/d) Wirtschaftsinformatik,"Fiserv, Inc.",Bayern,"Weltweit, jede Sekunde sorgt Fiserv für die sichere, schnelle und einfache Abwicklung von Zahlungstransaktionen für Händler, Finanzinstitute und deren Kunden."
(Associate) ABAP Developer (f/m/d) SAP Move Applications - Complex Service Procurement,SAP,Walldorf,"Bachelor’s or Master’s degree in computer science, science, or business administration.You will not only extend the backend and master data but also create…"
Senior UX Designer (m/f/d),Relayr,Berlin,"We unleash data insights from existing equipment, machines and production lines to improve our customers’ business outcomes.Please apply using the link:"
Senior Software Developer C++ (F/M/D),SmartRay,Wolfratshausen,"Our 3D Sensors meet the highest demands of data quality, accuracy, stability and performance.Design and development of new software modules and methods for…"
Mulesoft Academy Solution Engineer,Salesforce,München,"Our mission is to help organizations change and innovate faster by making it easy to connect the world’s applications, data, and devices."
Senior Growth Marketing Manager (m/f/d),Project A Ventures,Berlin,"Driving a cost-efficient, data-driven marketing approach.A new team member for one of our portfolio companies which was founded with the aim of providing urban…"
Development Manager (f/m/d) for Cross Product Architecture Innovations,SAP,Potsdam,"You have a background in a software engineering related role like development, site reliability engineering, data science, agile coaching or product management."
Senior Software Developer Python (f/m/d),KISTERS,Aachen,"B.Sc./M.Sc. degree in software engineering, computer science or similar field.Contribute to the enhancement of our ability to process large-scale datasets of…"
VBA Entwickler (m/w/d) HR Prozesse,AVANTGARDE Experts,Quickborn,"AVANTGARDE Experts vermittelt deutschlandweit Software-Engineering-Experten für Webentwicklung, Mobile, Data Science, AI und in vielen weiteren Bereichen –…"
IT Security Manager (m/w/d),Sixt Leasing SE,München,You work closely with the chief information security officer and the data protection officer to align security requirements arising out of regulations such as…
Postdoctoral Researcher (m/f/d) in the field of X-ray and optical scattering from functional colloids,INM - Leibniz Institute for New Materials gGmbH,Saarbrücken,Interest in model development for the evaluation of scattering data.Analysis of data from light and X-rax scattering on functional colloids.
Senior Product Manager - Digital Sales (f/m/d),Delivery Hero,Berlin,You will closely work with tech and data science teams to build AI/advanced analytics tools and products.You have an analytical mind-set and experience in data…
"Senior Product Manager - Payments, Fintech (f/m/d)",Delivery Hero,Berlin,"You hold a university degree in either business, computer science or natural science studies or equivalent practical experience.You are fluent in English."
Developer (Senior/Expert) (f/m/d) for SAP HANA Graph,SAP,Walldorf,"You will be working in a team of passionate C++ developers working on data structures, algorithms, and domain-specific programming models to bring connected…"
Principal / Lead Product Manager - Accounts Receivable (m/f/x),Celonis,München,"... have a good understanding of data structures in ERP systems (SAP, Oracle, Microsoft or Workday).Are you ready for a new challenge?"
DevOps Engineer (m/w/d),SWJ Engineering GmbH,Ingolstadt,Die SWJ GRUPPE ist ein international tätiges Ingenieur- und Consultingunternehmen.Das Leistungsspektrumreicht von der Planung einzelner Gewerke über…
E-Commerce Manager (m/w/d),Hays,Niedersachsen,Sie bringen das (Online-)Geschäft unseres Kunden in eine führende Position in unserem Zielmarkt Frankreich und treiben die erfolgreiche Entwicklung weiter voran…
Social Media Marketing Manager (m/w/d),DESIGNERDOCK,Hamburg,"Social Media Marketing Manager (m/w/d).Social Media & Content , Digitale Strategie , Online Marketing , Account Management & Kundenberatung (digital) ,…"
Principal / Lead Product Manager - Working Capital (m/f/x),Celonis,München,"...have a good understanding of data structures in ERP systems (SAP, Oracle, Microsoft or Workday).Are you ready for a new challenge?"
Intern – Founder Associate (m/f/d),FERNRIDE GmbH,München,"Be data-driven: We decide based on reliable data, enabling precision and maximum impact.Fernride offers Logistics customers the end to end integration of…"
Internship in User Experience & Design (m/f/d),Bilfinger,Heidelberg,"Collaboration with sales, business developers, industry, data and IT experts.Bilfinger Digital Next GmbH is a startup of more than 35 experts headquartered…"
Penetration Tester (m/f/d),NGENA,Frankfurt am Main,University degree in computer science or a comparable qualification is a plus.Information about processing of your data by ngena GmbH can be found here: www…
PhD and PostDoc Positions in 3D Machine Learning / 3D Vision (Prof. Dai),Technische Universität München,München,"We investigate machine learning approaches to infer semantic understanding of real-world scenes and the objects inside them from visual data, including images…"
Machine Learning Engineer (f/m/d),Delicious,Garching bei München,"You have experience working on timeseries data and forecasting problems.As part of our tech team, you will build software to help our customers combat one of…"
Creative Marketer (intern/working student) (m/w/x),Process& GmbH,München,You will work independently with our data science and sales team to generate significant sales growth for Process&.... are out-going and hands-on.
Software Engineer in Test (Video Squad),Zattoo,Berlin,"A BS/MS degree in computer science or similar discipline.You will be working together closely with the core video, middleware, data and SRE/Ops teams to build…"
Senior / Expert Developer (f/m/d) Core Data Platform HANA & Analytics: Data Management & Platform,SAP,Walldorf,"SAP Data Intelligence (formerly known as SAP Data Hub) is the SAP solution for data management, data orchestration and data governance.WHAT YOU GET FROM US."
Content Marketing Manager [m/w/d],StackFuel GmbH,Berlin-Kreuzberg,In den letzten drei Jahren hat sich StackFuel zu einem der führenden deutschen Anbieter für berufsbegleitende Online-Trainings im Bereich Data Analytics und…
Performance Marketing Manager [m/w/d],StackFuel GmbH,Berlin-Kreuzberg,In den letzten drei Jahren hat sich StackFuel zu einem der führenden deutschen Anbieter für berufsbegleitende Online-Trainings im Bereich Data Analytics und…
(Senior) Backend Developer,Lana Labs GmbH,Berlin-Kreuzberg,Work in close contact with our product and data science teams to discover the best solutions to our customer’s problems.4+ years of professional experience.
Senior Ruby on Rails Developer (m/f/d),DataGuard,München,DataGuard is re-inventing data protection across Europe with our “Privacy as a Service” (PaaS) approach and helps customers on their journey to comply with the…
Sr. Full Stack Engineer (Python/Node.js) - IoT Cloud (m/f/x),Next Big Thing AG,Berlin,"Create production setup for data analytics for the ventures.Experience with big data technologies and stream processing (Spark, Kafka etc)."
Data Scientist (w/m/d) – Ellwangen,NetCom BW GmbH,Baden-Württemberg,"Data Scientist (w/m/d).Bereich: Operative Applikationen Vertrag unbefristet Ellwangen Vollzeit.Das zeichnet die NetCom BW GmbH, ein Unternehmen der EnBW…"
Berater Data Science (m/w/d),R+V Allgemeine Versicherung AG,Wiesbaden,Berater Data Science (m/w/d).Wie sich die Versicherung von morgen anfühlen wird entscheiden Sie schon heute – als Mitarbeiter (m/w/d) der R+V Versicherung.
