title,company,location,description
Senior Trade Compliance Specialist (m/w/d),"Bio-Rad Laboratories, Inc.",Kabelsketal,"Experience working in biopharma, medical or life science related companies.Ability to explain and teach new data models and functions."
Java Backend Developer - Bookiply (f/m/d),Holidu GmbH,München,"Ensure scalable data persistence, either when storing the data in PostgreSQL, caching data in Redis, or by exploring and proposing new state of the art…"
Strategic Account Manager,Avery Dennison,Schwelm,Avery Dennison (NYSE: AVY) is a global materials science company specializing in the design and manufacture of a wide variety of labeling and functional…
Multilingual Medical Information Specialist (German speaking) - REF7203T,ProPharma Group,Berlin,"A degree in a life science or pharmacy, or equivalent.Liaising with Medical Information Assistants to ensure data received from clients is saved on file in a…"
Master@BWI: Duales Studium Master of Science im IT-Umfeld (m/w/d),BWI GmbH,Bonn,Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit unseres Landes.Als IT-Systemhaus der Bundeswehr und IT-Dienstleister des Bundes bieten wir…
W2 Professorship for Stochastic Methods for Application,Technische Universität Braunschweig,Braunschweig,"The Mathematics Division is currently establishing the initiative ""Mathematics in Data Science"" and here, it offers numerous opportunities for cooperating with…"
Technical Web Analyst (Tracking) - Marketing (m/f/d),home24 SE,Berlin,"We utilize data to provide personalized recommendations, tips and inspiration for every home.Manage and control data flow within Marketing via Google Tag…"
PhD Thesis Characterization of Nanomaterials (m/f/d),BASF SE,Ludwigshafen am Rhein,"Master's degree in physical chemistry, life science or toxicology with a specialization in nanotechnology.In the Advanced Materials & Systems Research Division…"
Customer Success Manager - Germany (m/f/x),KONUX GmbH,München,We strive to help industrial companies improve their maintenance and performance decision making in a data-driven world.Enabling a Data-Driven World.
"Manager Operations (m/w/d) Bioassay, Biologics & Protein Analytics",Eurofins Germany BioPharma Product Testing,München,"Eurofins ist ein internationales Life-Science-Unternehmen, das Kunden aus verschiedenen Branchen ein einzigartiges Angebot an Analytik-Dienstleistungen anbietet…"
Postdoctoral Research Fellowship (f/m/d) | Palaeoproteomics/ ZooMS,Max Planck Institute for the,Jena,"The Postdoctoral Research Fellow will perform collagen extraction and purification from bones and other collagenous samples, and undertake analysis of MALDI-TOF…"
Working Student (f/m/d): Landscape Orchestration Product Owner Assistance,SAP,Walldorf,Driving smaller projects and assigned tasks (e.g. data analysis; research on defined topics).Work Area: Software-Design and Development.WHAT YOU GET FROM US.
Interactive Labeling for ML-based Structural Formula Extraction,Campusjäger GmbH,Karlsruhe,"Mädche, ISSD) for both computer science and information systems students.Hereby a classifier from automatically generated training data that translates images…"
Development Manager (f/m/d) for Cross Product Architecture Innovations,SAP,Potsdam,"You have a background in a software engineering related role like development, site reliability engineering, data science, agile coaching or product management."
Senior Front End Engineer - Amazon Deals,Amazon Development Center DEU,Berlin,"Bachelor’s degree in computer science, software engineering, or related technical field.Proficient in CS fundamentals including data structures, algorithms,…"
Multilingual Medical Information Specialist (Speaking German AND French (Du,ProPharma Group,Berlin,"A degree in a life science or pharmacy, or equivalent.Liaising with Medical Information Assistants to ensure data received from clients is saved on file in a…"
Senior Frontend Developer - FARMERA,Boehringer Ingelheim,Ingelheim am Rhein,FARMERA is a data platform for integrated health management of livestock.At least Master´s degree in computer science or Engineering or Bachelor’s degree…
Consultant - Marketing Analytics (m/w/d),.companion,Berlin,".companion, ist seit 1998 eine auf digitale Kommunikation spezialisierte Strategieberatung in Berlin mit eigenen Medienforschungs- und Data Science Kapazitäten."
Senior Software Developer,Tvarit GmbH,Frankfurt am Main,"Be very comfortable with SOAP (XML) and RESTful interfaces (JSON), both for creating outgoing responses and incoming consumption of data from external sources."
(Senior) People and Organization Manager (m/w/d),M2. technology & project consulting GmbH,Berlin,Unsere Recruiting Policy während Corona: M2 stellt weiterhin Talente ein.Bewerbungen werden bearbeitet und Interviews finden bis auf weiteres per Video statt.
Cloud Software Engineer - Backend / Full-stack (m/w/x),IBM,Böblingen,"IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition.What about all of these?"
Python Backend Developer (Senior) im K.I.-Startup,VITAS GmbH,Nürnberg,Unser Startup VITAS entwickelt intelligente Telefonassistenten für den Kundenservice auf Basis von Deep Learning – Wir entlasten Unternehmen von dauerhaften…
Site Reliability Engineer (from 12/2020) (f/m/x),deepc,München,"Completed studies in computer science or relevant industry experience.We are a tight-knit, highly diverse and very international team of data scientists,…"
Quality Associate/Specialist (f/m/d) for SAP Transportation Management,SAP,Walldorf,"University Degree in science or engineering.Create a detailed test design incl. test system landscape requirements and product standards, prepare tests …"
Postdoctoral Position in Public Administration / Public Policy (f/m/d) (2020/239),Universität Konstanz,Konstanz,Quantitative data analysis skills are an asset.The opportunity to work and grow as a researcher and university teacher at a diverse and dynamic top department…
(Senior) Data Scientist (m/w/d),Amadeus FiRe,Köln,"(Senior) Data Scientist (m/w/d).Sie sind auf der Suche nach einer neuen spannenden Herausforderung, in der Sie das Unternehmen aktiv mitgestalten können?"
IT Administrator and Service Desk Agent (m/f/x),KI Professionals,Stuttgart,"Bachelor’s degree in technology, engineering or computer science; alternatively, a comparable education with appropriate work experience."
Sr. Technical Program Manager - Amazon Music ML Personalization,Amazon Development Center DEU,Berlin,"2+ years’ experience with complex technology projects involving data analysis, software engineering and program management."
(Senior) Product Marketing Manager (M/F/D),zeotap,Berlin,"Expertise in collaborating with technical teams incl. engineering, product and data science.Our independent but seamlessly integrated modules include customer…"
Global Support Engineer,Oxford Global Resources,Deutschland,You ensure the compliance with customer data management standards and continuously enhance internal processes.Through your deep functional understanding of ON!
W2 Professur für Stochastische Methoden für Anwendungen,Technische Universität Braunschweig,Braunschweig,Mit 18.500 Studierenden und 3.700 Beschäftigten ist die Technische Universität Braunschweig die größte Technische Universität Norddeutschlands.
Developer (f/m/d) - SAP Analytics Cloud QA Team Walldorf,SAP,Walldorf,University degree in computer science or related areas.Work Area: Software-Design and Development.Employment Type: Regular Full Time.WHAT YOU GET FROM US.
Senior IT Auditor (m/w/d),Zurich Gruppe Deutschland,Köln,"Wenn´s um Ihre Ideen geht.Suchen Menschen, die ihre Meinung.Vertreten, für ihre Ideen kämpfen und.Uns auch mal Contra geben.Besten neue Wege, das Leben."
IT Service Technician (m/f/d),Hays,Basel,Bachelor’s degree in computer science or equivalent.Perform data analysis on user requests and incidents based on Service Desk tool extracts and consolidations…
Sr Software Engineer II,Raytheon Intelligence & Space,Hohenfels,"Fluent in reading, writing, and speaking the English language, including the ability to comprehend and interest electronic and technical data In Accordance With…"
Software-Architekt/Entwickler Python (m/w/d),Geospin GmbH,Freiburg,"Wir sind ein junges, technologiegetriebenes Unternehmen und bieten Analyselösungen für geographische Daten mittels maschinellen Lernens und Künstlicher…"
Working Student (f/m/d): Reporting Specialist for SAP Knowledge and Education - Global Delivery,SAP,Walldorf,Preferred fields of study: economics / science / IT / education.Analytical thinking skills to transfer complex business processes into reports and to read and…
"Full Stack Software Engineer - Growth (Berlin, Hamburg, Paris, Vienna)",PriceHubble,Berlin,"You have intuitive understanding of how to manipulate, analyze and interpret highly complex data.Integrate data from various back-end services and databases…"
"Sr Manager, Technical Support - Workflow & IT Solutions (m/f/d)",Beckman Coulter Diagnostics,München,"An interest in data analytics as applied to failure analysis and corrective actions.At first glance, you’ll see we are dedicated to advancing and optimizing…"
(Senior) Software Engineer (all genders),Merck KGaA,Darmstadt,"The products you will be working on make scientific data more readily accessible for ease of integration, collaboration, analysis and long-term archiving."
Cloud Solution Specialist: Containerization and DevOps Specialist for Cloud transformation (m/f/d),Allianz Global Corporate & Specialty,München,"A degree in IT, computer science or other relevant fields.With an array of tools at their disposal, our IT experts employ agile methodology to streamline…"
Android SDK Engineer (m/f/d),Smaato Inc.,Hamburg,Advanced targeting capabilities and competitive intelligence help publishers optimize their monetization strategy to create data-driven experiences and reach…
IT Architekt (m/w/d),E.ON Energie Deutschland,Essen,Prozess- oder Branchenkenntnisse in der Energiewirtschaft und data-driven Markering und Sales Strategien.Zur Verstärkung unseres Teams am Standort Essen suchen…
Senior Associate Quality Assurance (m/w/d),Kelly Services GmbH,München,Sound knowledge of MS Office and data base handling.Practical knowledge in the area of data processing and customer complaints/requests.
Senior Developer (f/m/d) - SAP Analytics Cloud QA Team Walldorf,SAP,Walldorf,University degree in computer science or related areas.Work Area: Software-Design and Development.Employment Type: Regular Full Time.
(Senior) Developer SAP S/4 HANA Finance - Treasury (f/m/d) SAP Innovative Business Solutions,SAP,Walldorf,"Bachelor’s or master’s degree in computer science, business informatics or a related discipline.We at IBSO make innovation real by using the latest…"
(Senior) ABAP Developer (f/m/d) S/4HANA for SAP Concur Integration,SAP,Sankt Leon-Rot,"University degree in computer science, engineering or similar area.The integration functionality as of today includes the setup of the integration, master data…"
(Senior) Developer (f/m/d)- SAP Cloud Platform - Private Account Connectivity,SAP,Walldorf,"Bachelor’s degree or higher in computer science or related field.In the Private Account Connectivity team, we develop a service that leverages special network…"
IT Projektmanager - Systems Services,Brunel,Osnabrück,Möchten Sie die nächste Stufe in Ihrer Karriere erreichen?Bei Brunel haben Sie die Möglichkeit; sich bei namhaften Kunden kontinuierlich weiterzuentwickeln –…
Praktikant Data Science & Engineering,Schaeffler Technologies,Herzogenaurach,"Grundvoraussetzung eines Praktikums bei Schaeffler ist der Nachweis einer Immatrikulation zum Zeitpunkt des Praktikums.Wir freuen uns, Sie kennenzulernen."
Praktikum Data Science in der Digitalisierung (m/w/d),BASF Schwarzheide GmbH,Schwarzheide,"Das European Site & Verbund Management entwickelt die großen, europäischen Standorte der BASF stetig weiter und sichert damit deren Wettbewerbsfähigkeit: Wir…"
Video Data Scientist / Researcher,TERAKI GmbH,Berlin,"We help our customers on the challenges that are posed by the exploding amounts of data in connected cars for all sensor, video and 3D mapping data."
Battery Data Scientist (m/f/d),Fluence Energy,Erlangen,Collaborate with other Fluence data scientists as needed and to further develop Fluence data science capabilities.Experience in evaluation complex data sets.
Growth Data Analyst,Blinkist,Home Office,"You are a link to data engineering and data science on initiatives that need their involvement.A strong analytical foundation: Advanced SQL skills, experience…"
(Junior) Developer (f/m/d) for Master Data Service,SAP,Potsdam,"Very good programming skills and a solid foundation in computer science with strong competencies in data structures, algorithms, databases, and software design."
Data Visualization Specialist / Data Analyst (m/f/d) – Power BI,Smart Steel Technologies GmbH,Berlin,"Perform source data analysis, validation, modeling to determine the suitability of the source data.Create and visualize statistical evaluations, based on…"
Specialist Data Science & Analytics in Product Management (m/f/d),Schaeffler Technologies,Langen,"Data-oriented personality with high interest in continuous professional development in data science e.g. analytics, artificial intelligence, big data, machine…"
"Data Scientist, Advanced Analytics, Data Analytics eCommerce (m/f/d)",Schaeffler Technologies,Langen,"Several years of professional experience or PhD in the field of data science, analytics or similar.Data-oriented personality with high interest in continuous…"
Data Scientist (m/f/d),FERNRIDE GmbH,München,"Optimize operator uptime based on various data sources such as fleet, and task management data.Develop various algorithms for multiplexing data streams on…"
Product Data Analyst (x/f/m),Doctolib,Berlin,"Within the Data Team, your objective will be to transform big data into smart data to help our teams make informed decisions.Our 6 Doctolib Pillars ""SCALES"":"
Application Developer - Medical Data & Video Science,Snke OS,München,"Fueled by AI & big data analytics, Snke OS delivers the platform & infrastructure that enables partners across the healthcare industry to deploy digital…"
Data Analyst Trainee for our International Trainee Program Talents@DB Schenker (f/m/d),Schenker AG,Essen,"Good to very good university degree in economics, data science/analytics.We will treat your personal data confidential.Do you have any further questions?"
Data Science & Operational Research Senior Specialist (m/w/d),BASF,Ludwigshafen am Rhein,"Die Digitalisierung ist ein wichtiges Unterscheidungsmerkmal für BASF, um sich als weltweit führendes Chemieunternehmen für unsere Kunden zu positionieren."
Data Analyst - Business (m/f/d),Trade Republic Bank GmbH,Berlin,Collaborate with the data science team closely on advanced analytics projects.Specify improvements to the data warehouse and general data infrastructure for…
Data Engineer (m/f/d),Trade Republic Bank GmbH,Berlin,Provide input on data models and analytical tasks from a data handling perspective.Be responsible for connecting data to the data warehouse from different…
Working Student - Global Client Support,GfK SE,Berlin-Friedrichshain,"Create custom reports on data collected.We connect data, science and innovative digital research solutions to provide answers for key business questions around…"
Research Engineer - Computer Vision and Synthetic Data Generation,Bosch Group,Hildesheim,Qualifications: Proven track record in producing high quality research in the area of computer vision and synthetic data generation.
Wissenschaftliche Mitarbeiter (w/m/d) – Forschungsfeld Impact Analysen,WifOR Institute,Berlin,"WifOR ist ein international tätiges Forschungsinstitut mit Auftraggebern aus mehr als 20 Ländern, darunter Verbände, Ministerien und multinationale Unternehmen."
Mehrere Data Scientists* für die Entwicklung von Prüfverfahren für KI-Systeme,Fraunhofer-Gesellschaft,Sankt Augustin,Fraunhofer ist die größte Organisation für anwendungsorientierte Forschung in Europa und wurde 2019 in den Kategorien »Forschung« und »öffentlicher Sektor« des…
PostDoc/Scientist (f/m/x),Deutsches GeoForschungsZentrum - GFZ,Potsdam,Your personal data will be treated in line with Art.Working at the Albert Einstein science park on the Telegrafenberg in Potsdam.As a partner in Geo.
Research Data Manager (m/f/d),Max Planck Institute for the History of,Berlin,Maintenance and further development of the research data infrastructure.Management of the research data in the institute.Research Data Manager (m/f/d).
Praktikant Qualitätsmanagement für Digitale Dienste / Data Analytics / Data Science (w/m/x),BMW AG,München,"Du verantwortest die toolseitige Umsetzung der fachlichen Anforderungen im Big Data Tool ImPACT und unterstütz damit ""data driven decisions"" zur…"
StartUp sucht freiberufliche Mitarbeiter (m/w/d) zur Datenaufbereitung,vialytics GmbH,Stuttgart,"Für uns sind Straßen mehr als ein Stück Asphalt.Sie sind eine Verbindung zu Freunden aus der alten Heimat, weggezogenen Geschwistern und den Großeltern auf dem…"
AI Strategist - Evangelist,Dataiku,Home Office,"Through DSS, we aim to empower people through data and democratize data science.Dataiku allows enterprises to create value with their data in a human-centered…"
PostDoc/Scientist (f/m/x),Deutsches GeoForschungsZentrum - GFZ,Potsdam,Experience in using NMR spectroscopy and interpreting resulting data.Your personal data will be treated in line with Art.As a partner in Geo.
Experienced Researcher (f/m/d) in Population Neuroimaging,Deutsches Zentrum für Neurodegenerative Erkrankung...,Bonn,"We already have brain imaging data from thousands of participants, data collection is ongoing.We work with an interdisciplinary team of image analyzers, IT…"
Doctoral student position: Data Management/Analysis (Kl. für Neurologie),Universitätsklinikum Schleswig-Holstein,Kiel,"Sc in MINT subjects (biomedical engineering, biomechanics, neuroscience, movement science, sport science, computer science or electrical engineering) or a…"
Praktikum Ingenieur_in im Bereich Digitalisierung (m/w/d),BASF,Schwarzheide,"Das European Site & Verbund Management entwickelt die großen, europäischen Standorte der BASF stetig weiter und sichert damit deren Wettbewerbsfähigkeit: Wir…"
Data Engineer (m/w/d),Schaeffler Technologies,Langen,"Define and implement data and data service catalog functionalities.Design and develop conceptual data models for integrating, exploring and retrieving data…"
Senior Data Scientist - Global Product (f/m/d),Delivery Hero,Berlin,"Proven experience (6+ years) designing, developing and productionalization data science or machine learning applications at scale.Want to be a hero?"
Master thesis in the field of Data & Analytics Governance (m/f/d),Schaeffler Technologies,Nürnberg,"Master Student in the field of computer science or computer linguistics.At Schaeffler, a model-based enterprise knowledge graph based on open Semantic Web…"
Engagement Support Officer,CDP,Berlin,Love for data and information and utilizing it to change the world;Earliest starting date: As soon as possible.Assisting with ad-hoc tasks as required.
Senior Data Scientist Public Cloud (m/w/d),T-Systems International GmbH,Leinfelden-Echterdingen,Als Senior Data Scientist bist Du verantwortlich für Planung und Implementierung unserer Machine Learning Projekte - insbesondere PoCs.
Federal Volunteering or Internship in the Food Industry & Retail department (INT and GER),ProVeg International,Berlin,"Collaborations with experts from science and research.This includes company and product research, data maintenance, review of best practices, evaluation of…"
Praktikum Digitalisierung / Industrie 4.0 (m/w/d),BASF,Schwarzheide,"Das European Site & Verbund Management entwickelt die großen, europäischen Standorte der BASF stetig weiter und sichert damit deren Wettbewerbsfähigkeit: Wir…"
People Manager (m/f/d),FlixMobility,Berlin,"You have a background in a tech role (engineering, data science, product ownership, system architecture, DevOps work, etc.).Your tasks – Paint the world green."
Praktikum/Abschlussarbeit im Bereich Data Science mit Schwerpunkt Text Mining,Voith Group,Garching bei München,"Die Voith Group ist ein weltweit agierender Technologiekonzern.Mit seinem breiten Spektrum von Anlagen, Produkten, Serviceleistungen und digitalen Anwendungen…"
Python Engineer,TrailStone Group,Berlin,"Work in a cross-functional team with engineers, business analysts, traders and data scientists.Design, develop and maintain microservices, ETL jobs and system…"
Senior Data Analyst - Product (m/f/d),Trade Republic Bank GmbH,Berlin,Familiar with collaborating with dedicated data engineering and data science teams.Proactively identify high-impact data project opportunities with the product…
Big-Data Cloud Engineer (m/f/d),AllCloud,Deutschland,"Experience building and optimizing ‘big data’ pipelines, architectures, and data sets.Design, Build and Operate the infrastructure required for optimal…"
Product Expert,SAP,Berlin,"Excellent analytical skills, and data driven approach to constantly analyze and incorporate user feedback and analytics to improve the product experience."
Enterprise Client Programme Lead (Data-Driven CX) (Germany),MightyHive,Berlin,"Strong data analysis skills (e.g. familiarity with Excel v-lookups, pivot tables, and basic functions) and ability to draw and communicate insights from…"
Working Student Software Engineering (f/m/d),ng-voice GmbH,Hamburg,"You are currently a Bachelor/Master Student in the field of computer science or a related field.Our virtualized, cloud-native VoLTE / IMS solutions allow…"
ARISE Fellowships for technology developers,European Molecular Biology Laboratory,Deutschland,"In addition, ARISE Fellows will gain broad understanding of life sciences, data management and FAIR data policies.What else you need to know."
Werkstudent (w/m/d) Statistics,4TEEN4 Pharmaceuticals GmbH,Hennigsdorf,"Based on data that prove the.Statistical analyses of biomarker data in cohort studies.Student of biochemistry, life science, molecular biology, pharmacy,…"
Data Scientist (m/w/d),ACONEXT Stuttgart GmbH,Stuttgart,"Entwicklung von Lösungen (z.B. Big Data) zur Aufbereitung strukturierter und unstrukturierter Daten (u.a. durch Datenanreicherung, Qualitätskontrolle und…"
(Junior) Data Analyst - Marketing (m/f/d),Trade Republic Bank GmbH,Berlin,Collaborate with the data science team closely on advanced analytics projects.Specify improvements to the data warehouse and general data infrastructure for…
Werkstudent Data Engineering (m/w/d) in Kolbermoor,TechDivision GmbH,Kolbermoor,"Eine Aufgabe, für die dein Herz schlägt*.Unterstützung eines crossfunktionalen Teams zur Integration und Entwicklung unserer Daten-Integrationsplattform…"
Data Scientist Omnichannel Marketing (m/w/d),Amadeus FiRe,Köln,"Data Scientist Omnichannel Marketing (m/w/d).Für ein deutschlandweit bekanntes Handelsunternehmen mit Sitz in Köln suchen wir, zum nächstmöglichen Zeitpunkt im…"
Market Quality Specialist (m/f/d),Smaato Inc.,Hamburg,Advanced targeting capabilities and competitive intelligence help publishers optimize their monetization strategy to create data-driven experiences and reach…
2 PostDoc candidates (all genders welcome),Georg-August-Universität Göttingen,Göttingen,"You are committed to the goals of open source software and open data in science.With submission of your application, you accept the processing of your…"
Praktikum / Abschlussarbeit Informatik für Industrie 4.0 (m/w/d),BASF,Schwarzheide,"Das European Site & Verbund Management entwickelt die großen, europäischen Standorte der BASF stetig weiter und sichert damit deren Wettbewerbsfähigkeit: Wir…"
Project Management Professional - Advanced Analytics (m/w/x),ALDI SÜD,Mülheim an der Ruhr,"Sie wünschen sich eine neue Herausforderung, bei der Sie Ihre Leidenschaft für das Programmieren und den Umgang mit großen Datenmengen leben können."
Digitization and Innovation Trainee for our International Trainee Program Talents@DB Schenker (f/m/d),Schenker AG,Frankfurt am Main,"We will treat your personal data confidential.Good university degree in business administration, information management, computer science or similar fields of…"
Software Development Engineer ll,Amazon Development Center DEU,Berlin,Protecting your privacy and the security of your data is a longstanding top priority for Amazon.Please consult our Privacy Notice to know more about how we…
Technical Business Analyst,GfK,Nürnberg,Alongside the data engineering team constructing data models to enable easy data exploration by stakeholders.Experience in retrieving and manipulating data for…
Praktikum (m/w/d) im Bereich Consumer Panel,GfK,Nürnberg,"We connect data, science and innovative digital research solutions to provide answers for key business questions around consumers, markets, brands and media."
(Senior) Solution Specialist (f/m/d) Industrial Machinery & Components,SAP,Walldorf,"Good understanding of emerging technologies like artificial intelligence, machine learning, internet-of-things or big data.Expected Travel: Up to 30%."
Business Development Manager - Data Analytics (m/f/d),Temedica GmbH,München,"This role is highly cross-functional and includes the cooperation of all our teams, from business to technology, from data science to data protection and much…"
Software Development Engineer,Amazon Development Center DEU,Berlin,"Computer Science fundamentals in data structures, algorithm design, problem solving, and complexity analysis.Master’s degree in any of the related field."
Working Student / Intern (f/m/d) for Cloud DevOps tasks,SAP,Potsdam,Student (f/m/d) of computer science or a related field at a university or a university of applied sciences.Employment Type: Limited Part Time.
Working Student Mobile Engineer,iATROS - The Digital Heart Center,München,"Enrolled Bachelor or Master Student with a study major in computer science, related field or equivalent practical experience."
Technologist / Solution Architect (m/w/d),Orbit Ventures,Hamburg,Bei ORBIT entwickeln wir digitale Geschäftsmodelle und nachhaltige Lösungen mit messbarem Impact.Wir verbinden Welten: Bei uns treffen sich die besten und…
BMS Engineer,Fluence Energy,Erlangen,"Experience in data processing within BMS, data evaluation and communication.BMS Engineer (m/f/d).Fluence, a Siemens and AES company, is the leading global…"
"Director, Inspire Value",ServiceNow,München,"You will use data, expertise, and personal interactions to provide feedback and suggestions.Undergraduate degree in computer science, economics, engineering,…"
Programme Management Support Engineer,RHEA Group,Darmstadt,"University degree in the domain of engineering, science, or equivalent.When you work for RHEA, you will have the opportunity to work alongside some of the best…"
(Senior) Developer (f/m/d) for Master Data Service,SAP,Potsdam,Excellent understanding of distributed systems as well as excellent programming skills and a solid foundation in computer science with strong competencies in…
Cyber Security Analyst (d/f/m) Threat Intelligence,Airbus,Sulzbach,"Completed university degree in the field of computer science, IT security or comparable.Airbus is a global leader in aeronautics, space and related services."
Security Operations Manager (m/f/d),Trade Republic Bank GmbH,Berlin,"Managing vulnerabilities, operating data security at highest industry standards.What you'll be doing.Leading Trade Republic’s IT-Security Operations with…"
Data Engineer / Developer (m/w/d),ACONEXT Stuttgart GmbH,Stuttgart,Selbstständige Erstellung von Services und Micro-Services.Einrichten von Zugriffen auf Datenbanken im kundeninternen Netzwerk und Bereitstellung der Services…
Postdoctoral Researcher (m-f-d),Martin-Luther-Universität Halle Wittenberg,Halle (Saale),"Chive, EVA) with remotely sensed data from Sentinel and Landsat and downscaled climate data from a climate.Flexible and independent way of organizing work with…"
Cyber Security Analyst (d/f/m),Airbus,Sulzbach,"Completed university degree in the field of computer science, IT security or comparable.Airbus is a global leader in aeronautics, space and related services."
Research Associate,Technische Universität Dresden,Dresden,"Reference to data protection: Your data protection rights, the purpose for which your data will be processed, as well as further information about data…"
Manager (m/w/d) Continuous Improvement Logistics,Villeroy & Boch,Mettlach,Villeroy & Boch ist eine der weltweit führenden Marken im Bereich Keramik und Lifestyle.Seit 1748 überzeugen wir mit unseren innovativen und stilvollen…
Junior Sales Manager (m/w/d),StackFuel GmbH,Berlin-Kreuzberg,In den letzten drei Jahren hat sich StackFuel zu einem der führenden innovativen Anbieter für praxisnahe Online-Trainings im Bereich Data Analytics und Data…
Regulatory Affairs Manager (f/m/d),KWS Group,Einbeck,Familiarity with the Regulatory Science data requirements to support approvals.Knowledge of a broad range of scientific disciplines including plant molecular…
HR Manager (m/w/d),alexanderthamm,München,Als HR Manager unterstützt du unsere Mitarbeiter und Führungskräfte eigenverantwortlich und lösungsorientiert in allen personalrelevanten Fragestellungen.
Uni­versity Pro­fess­or­ship - salary grade W3,Technische Universität Berlin,Berlin,(ii) data science systems and platforms.(i) technology and methods for the management of data science processes along the entire data value chain (information…
(Junior) Developer (f/m/d) for ABAP Platform Wanted,SAP,Walldorf,"Creating tools for large-scale data modeling and data analytics.A good to excellent degree in computer science, mathematics, natural science, engineering or…"
(Senior) Quality Engineer (f/m/d): Data Management & Platform,SAP,Walldorf,But as the technology gets more and more enterprise ready it is vital to connect them with corporate data governed e.g. in a data warehouse.
Web Application Security Specialist (f/m/d) within Intelligent Enterprise Solutions (IES),SAP,Walldorf,"Strong background in infrastructure security / application security, data protection, secure software development and software engineering."
Legal Counsel & Compliance Manager (m/f/d),peekd,Home Office,"Peekd is a Berlin-based data science company with the largest set of online sales data globally.In exchange for using these tools, our clients share their data…"
Ausbildung zum Fachinformatiker (m/w/d),Schaeffler Technologies,Herzogenaurach,Starte Deine Ausbildung zum 01.09.2021!Geschäftsprozesse und Rolle der IT kennenlernen.Mitarbeit in den verschiedenen IT- und Geschäftsbereichen wie…
IT employee - 0.5 work­ing time - salary grade 9b TV-L Ber­liner Hoch­schu­len - Soft­ware Developer,Technische Universität Berlin,Berlin,Please find our data protection notice acc.By submitting your application via email you consent to having your data electronically processed and saved.
Software Development Manager,Amazon Development Center DEU,Berlin,"Good knowledge of CS fundamentals including data structures, algorithms, OO design.5+ years industry experience managing software engineering teams."
Corporate Internal Auditor - focus IT / Digitalization m/f/d,BSH Home Appliances Group,München,"Strong interest in business digitalization and its technological background, e.g. IoT, Industry 4.0, cloud services, big data, AI."
Cyber CSIRT Manager (m/f/d),Telefonica,München,Successfully completed a BS.C in IT/Computer science degree or a similar degree.Leading the development of analysis and response for security incidents on a…
Uni­ver­sity Pro­fess­or­ship - salary grade W3,Technische Universität Berlin,Berlin,"Please find our data protection notice acc.Interdisciplinary cooperation, initiatives in science communication and in knowledge or technology transfer are…"
Cyber Security SIEM Engineer (d/f/m),Airbus,München,"If you are not afraid of taming big data monsters and even finding ways to feed them with data they rarely crunched before, you might have found the right place…"
Full-Stack Developer Associate (f/m/d) for Strategic Projects,SAP,Potsdam,"Very good programming skills (e.g. in TypeScript, Python, Go, Swift, Kotlin …) and strong competencies in computer science including data structures, algorithms…"
Developer (f/m/d) / SAP CENTRAL ENGINEERING,SAP,Berlin,"Strong knowledge and hands-on project experience in data stores like MySQL/Mariadb, PostgreSQL, Redis, MongoDB, etc.Work Area: Software-Design and Development."
Senior Developer (f/m/d) for Data Warehouse Cloud Foundation,SAP,Walldorf,"Very good university bachelor’s degree in computer science or related fields.To strengthen our team, we are looking for a Senior Developer who would like to…"
Duales Studium - Bachelor of Science Studiengang Wirtschaftsinformatik (m/w/d),Schaeffler Technologies,Herzogenaurach,"Studienrichtungen: Application Management, Data Science, Sales & Consulting, Software Engineering.Geschäftsprozesse und Rolle der IT kennenlernen."
Data Scientist Consultant (m/w/d),ACONEXT Stuttgart GmbH,Stuttgart,Organisation und Moderation von Workshops und fachlichen Arbeitsgruppen als Hauptansprechpartner für Business Partner und IT Fachbereich.
Principal Architect – Kubernetes and Infrastructure,HERE Technologies,Berlin,Bachelor’s degree or higher in computer science.HERE Technologies is a location data and technology platform company.Thought Leader and expert in Kubernetes.
Postdoctoral Researcher (m-f-d),Martin-Luther-Universität Halle Wittenberg,Halle (Saale),"Data-driven theory in integrative biodiversity research.And implements our mission to do great science.Diversity Research (iDiv) Halle-Jena-Leipzig, offers…"
Rese­arch Assist­ant - per­man­ent pos­i­tion acc. to MAVO - salary grade E13 TV-L Ber­liner Hoch­schu­len,Technische Universität Berlin,Berlin,Please find our data protection notice acc.By submitting your application via email you consent to having your data electronically processed and saved.
Senior Business Intelligence Developer (m/f/d),Trade Republic Bank GmbH,Berlin,Expand the data warehouse to cover further use cases in close collaboration with the data analytics and engineering teams by adding new entities and additional…
Product Specialist,SAP,Berlin,"Excellent analytical skills, and data driven approach to constantly analyze and incorporate user feedback and analytics to improve the product experience."
Senior Fraud & Compliance Business Advisor - Banking,SAS Institute Inc,Heidelberg,"Through our software and services, we inspire customers around the world to transform data into intelligence.We’re the leader in analytics."
Quality Management & Regulatory Affairs Manager (from 12/2020) (f/m/x),deepc,München,"Successfully completed studies in life science, engineering or similar.We are a tight-knit, highly diverse and very international team of data scientists,…"
Senior Data Analyst - Marketing (m/f/d),Trade Republic Bank GmbH,Berlin,Familiar with collaborating with dedicated data engineering and data science teams.Proactively identify high-impact data project opportunities with the…
