title,company,location,description
Praktikant/Werkstudent (w/m/d): SAP S/4HANA Cloud Solution Experience,SAP,Walldorf,"Die SAP wurde 1972 von fünf Kollegen ins Leben gerufen, die etwas Neues auf die Beine stellen wollten.Gemeinsam erfanden sie Unternehmenssoftware neu und…"
Regulatory Affairs CMC Manager (m/f/d),Hays,Basel,"Ability to critically evaluate data from a broad range of scientific disciplines.Under supervision, provide timely preparation of high quality CMC regulatory…"
Test Engineer (m/f/d),AVANTGARDE Experts,München,"AVANTGARDE Experts places Software Engineering Experts (m/f/d) all over Germany in the fields of web development, mobile, data science, AI and a lot more…"
Senior Open Source Practitioner/Analyst - Site Lead,BAE Systems,Wiesbaden,Must have demonstrated knowledge of big data/data science and experience collecting and exploiting from deep web and dark web information.
Power BI Consultant (m/f/x),KI Group,Köln,"Good knowledge in the field of relational data modelling and in-memory data models (tabluar).University degree in computer science, business informatics or a…"
Senior Analytics Architect (f/m/d),Vodafone,Düsseldorf,"Data science topics like machine learning, data mining, statistics, and visualisation.Our team consists of experts in machine learning, data science, software…"
Postdoc in Scientific Software Development (m/w/d),Dassault Systèmes,Leverkusen,"Integrate and develop scientific workflow backends for the 3DEXPERIENCE platform, combining state of the art computational materials science with internal and…"
Development Expert (f/m/d) / SAP CENTRAL ENGINEERING,SAP,Berlin,"Design and develop the next generation data model (One Domain Model) as well as tools, SDKs, and services easing the consumption of the One Domain Model."
Lead Software Engineer (m/f/d),Temedica GmbH,München,"At Temedica, we combine digital technologies with medical science - two areas that for us are inseparable.In this position, you are part of an agile product…"
Technology Lead / Engineer (f/m/d) - Emerging Technologies & Applications,SAP,Potsdam,"A good foundation in computer science, algorithms, data structures, object-oriented programming, design patterns, multi-threaded programming, and software…"
(Mid-Level) Software Engineer (Test Automation) (SF Team) (f/m/d),Delivery Hero,Berlin,"Excellent computer science fundamentals about data structures & algorithms, object-oriented design and design patterns.Curious to learn Salesforce Platform."
(Senior) AI Mentor & Trainer (m/w/d),UnternehmerTUM GmbH,Garching bei München,Die appliedAI-Initiative ist die größte deutsche Initiative zur Förderung der Anwendung von KI-Technologie in der deutschen Industrielandschaft.
Principal Statistical Programmer,Proclinical,Berlin,"Strong SAS data manipulation, analysis and reporting skills- with strong output programming experience.This organisation is experiencing exponential growth on…"
Senior IT Compliance Specialist (f/m/d): Enterprise Cloud Services Delivery - Financials/Banking,SAP,Sankt Leon-Rot,"SAP started in 1972 as a team of five colleagues with a desire to do something new.Together, they changed enterprise software and reinvented how business was…"
Cloud Native Supervision Engineer (f/m/d) - IT Architecture (Senior) Specialist,SAP,Berlin,"This platform includes a wide range of systems and advanced technologies for streaming, storing and analyzing metric and other data collected from services and…"
(Senior) Solution Consultant (Delivery) (m/f/x),Celonis SE,München,"You perform data transformation, develop analyses and derive business cases.As a Senior Process Mining Consultant, you identify our customers’ strategic…"
(Senior) Platform Software Engineer (m/f/x),Temedica GmbH,München,"At Temedica, we combine digital technologies with medical science - two areas that for us are inseparable.Collaborate with frontend, backend and data engineers…"
(Senior) Performance Engineer (f/m/d),SAP,Walldorf,"Basic knowledge of data structures, algorithms, and software design.The SAP Data Plane establishes a unified data access for analytical and intelligent…"
Product Owner (m/w/d),GULP Solution Services GmbH,Hamburg,"Konzeption von Schulungen (Kuratierung, Lernpfade, …) im Bereich BI in Zusammenarbeit mit Stakeholdern (Data Science Experten, externen Institutionen)."
"Senior Acquisition Marketing Manager, Amazon Freight",Amazon EU SARL(Germany Branch),München,"SQL/Python skills in data transformation, analysis, and optimization.Proven ability to leverage data and qualitative research to build business and investment…"
"IT Technology Senior Consultant, Network Engineering (f/m/d)",SAP,Sankt Leon-Rot,"In collaboration with team, carry out network capacity planning, trending and reporting to ensure that network services match business requirements, and…"
Senior / Lead Backend Developer (Ruby) (f/m/d),Comgy GmbH,Berlin,"You build and maintain our APIs, infrastructures and data pipeline.You implement highly scalable solutions with state-of-the-art technologies together with our…"
Senior Business Development Manager (F/M/X) - Potsdam or Berlin,D4L data4life gGmbH,Berlin,"Experience with data-driven AI / ML companies and consumer mobile apps is an asset.You have a Master degree in business, science, medicine or comparable…"
Working Student Performance Marketing (m/f/d),Campusjäger GmbH,München,"You have a quantitative mindset and the desire to work with data and constantly improve.You study business, economics, physics, computer science or related."
(Senior) Technology Consultant (f/m/d) Hybrid Cloud Integration & Process S/4 HANA,SAP,Walldorf,Above-average degree in (business) computer science.From a process perspective it requires a good understanding about the underlying process steps and master…
JavaScript (Senior) Developer (f/m/d) in SAP Analytics Cloud,SAP,Walldorf,University degree in computer science or related technical discipline.Our focus is on planning and presenting data in a table control.WHAT YOU GET FROM US.
Senior Developer (f/m/d) for Data Warehouse Cloud Foundation,SAP,Walldorf,"Very good university bachelor’s degree in computer science or related fields.To strengthen our team, we are looking for a Senior Developer who would like to…"
Senior Ingenieur_in Automatisierungstechnik für Manufacturing Execution Systems (MES) (m/w/d),BASF,Ludwigshafen am Rhein,Der Bereich Global Engineering Services ist für die weltweite Umsetzung von Anlagenbauprojekten der BASF zuständig.Frau Fabienne Gläsel (Talent Acquisition).
Intern Performance Marketing (m/f/d),Campusjäger GmbH,München,"You study business, economics, physics, computer science or related.You have a quantitative mindset and the desire to work with data and constantly improve."
(Senior) Developer (f/m/d)- SAP Cloud Platform - Private Account Connectivity,SAP,Walldorf,"Bachelor’s degree or higher in computer science or related field.In the Private Account Connectivity team, we develop a service that leverages special network…"
Senior Web Engineer - Angular,Arabesque,Frankfurt am Main,"S-Ray®: a dedicated data business, focused on providing the market with corporate sustainability data.You have a strong computer science and programming…"
Senior Developer (f/m/d),SAP,Walldorf,"Very good university bachelor’s degree in computer science or related fields.Together with other parts of the Platform offering, DWC forms the basis of the new…"
Validation Manager Computersystems (m/w/d) cGxP / CSV / 21 CFR Part 11,Modis GmbH,Biberach an der Riß,"Wir glauben daran, dass die Zukunft denen gehört, die Innovation antreiben, die Wandel gestalten und die durch Zusammenarbeit vernetzen."
Cloud Developer SAP Event Ticketing (Senior/Expert) (f/m/d),SAP,Sankt Leon-Rot,"In our team you will be end-to-end responsible for your projects, this could be back end, front end, web application, data and application integration, as well…"
(Senior) Developer SAP S/4 HANA Finance - Treasury (f/m/d) SAP Innovative Business Solutions,SAP,Walldorf,"Bachelor’s or master’s degree in computer science, business informatics or a related discipline.We at IBSO make innovation real by using the latest…"
Senior Data Scientist - Machine Learning (m/f/d),ACCURE Battery Intelligence GmbH,Home Office,"Working with, and potentially managing, a small agile data science team.We value passion and humbleness and are looking for a great data science talent."
Lead Data Scientist ‏ (d/f/m),Henkel,Düsseldorf,Establish yourself as a data science ambassador across business units and functions.Track record of delivering data science products from idea to deployment.
Intern Consumer Science (m/f/d),Mondelēz International,München,"Support daily sensory work, including test preparation and execution, data evaluation and report writing.Basic knowledge in statistical data analysis will be…"
Praktikum - Data Engineering/Data Science im Bereich Fahrzeugdaten (m/w/d),AUDI AG,Ingolstadt,"Die zunehmende Digitalisierung verändert die Arbeits- und Geschäftswelt in der Automobilindustrie nachhaltig.Wir, die Abteilung Data Analytics/Machine Learning…"
"Data Analyst -Patch Barracks-Stutgart, GE- SOCEUR",Occam Solutions,Stuttgart,"Build data solutions, tools, and capabilities to enable self-service frameworks for data consumers to monitor and report on data."
Data Scientist (m/w/d),AXA Germany,Köln,"Aufbau und Entwicklung einer cloudbasierten Infrastruktur, von den Rohdaten bis hin zum fertigen Produkt.Auswahl, Design und Entwicklung von Technologien und…"
Data Scientist (m/w/d),FOM Hochschule für Oekonomie & Management gemeinnü...,Essen,Data Scientist (m/w/d) (Job-ID 7801).Was Sie bei uns erwartet...Mit Academic Analytics als Ihrem fachlichen Schwerpunkt verantworten Sie die Bereitstellung…
Junior Data /DevOps Engineer (m/f/d),ACCURE Battery Intelligence GmbH,Home Office,"Support activities related to extraction, load, and transformation of customer data using Python and tools like dbt (data build tool).If so, we’d like to meet!"
Data Scientist (m/w/d),Open Logic Systems GmbH & Co. KG,Deutschland,"Data Scientist (m/w/d, deutschlandweit).Open Logic Systems GmbH & Co. KG.Wenn Sie über über einschlägige Berufserfahrungen im Bereich Data Science verfügen…"
Data Scientist Management of Regulatory Data (m/f/d),BASF Services Europe GmbH,Berlin,"Experience with common data science toolkits as well as data processing, data format transformation and restructuring.Agriculture is all about balance."
Doktorand Steigerung der Prozesseffizienz im Zerspanungsprozess durch Data Analytics (w/m/x),BMW AG,München,FORME AUS DEINER LEIDENSCHAFT EINE KARRIERE.PROMOTION BEI DER BMW GROUP.Die Dissertation ist ein bedeutsamer Schritt auf dem Weg zu einer wissenschaftlichen…
Python Backend Developer (Junior) im K.I.-Startup,VITAS GmbH,Nürnberg,Unser Startup VITAS entwickelt intelligente Telefonassistenten für den Kundenservice auf Basis von Deep Learning – Wir entlasten Unternehmen von dauerhaften…
Data & Metadata Standards Officer,European Molecular Biology Laboratory,Heidelberg,You will be responsible for organising workshops that bring together stakeholders from data generation and data analysis.What else you need to know.
"Manager, Data Science (f/m/d)",SoundCloud,Berlin,You are a hands-on data leader that has experience in managing data science teams and solving real-world data science problems.
Data Analyst - Operations (m/w/d),Enpal,Berlin,You work with databases and data analysis tools.You manage planning system parameters and master data to optimally reflect the capabilities of our operations…
Praktikant (m/w/d) im Bereich Data Science/Data Engineering in Düsseldorf,Vodafone,Düsseldorf,"Bist Du bereit für eine Zukunft, die dank neuer, digitaler Technologien so aufregend sein wird wie nie?Bist Du bereit für eine Welt voller Möglichkeiten?"
Research Assistant,Justus-Liebig-Universität Gießen,Gießen,"Ideally, you have experience in the field of density functional theory, molecular dynamics and data analysis as well as in working with Linux systems and high…"
Master Thesis - Quantifying reality gaps in simulations by combining NN with Bayesian inference,AUDI AG,Ingolstadt,Im Bereich „Datenanalytik / Künstliche Intelligenz“ gestalten wir die Zukunft der Mobilität aktiv mit.Unsere Experten entwickeln innovative Konzepte und…
Principal Data Scientist (f/m/d),SoundCloud,Berlin,Coach and support other data scientists in the data organization on the different aspects of a data science project.Ensuring data quality and integrity.
Software Engineer Internship/Working Student,TERAKI GmbH,Berlin,"We help our customers with the challenges that are posed by the exploding amounts of data in connected cars for all sensor, video and 3D mapping data."
Senior Data Scientist (m/w/d),AKRA,Hamburg,"Du willst mit einem Lächeln zur Arbeit kommen können?Du willst abwechslungsreiche Projekte, ohne jedes Mal eine neue Firma zu suchen?"
Supervision Analysts (Technology & Innovation),The European Central Bank,Frankfurt am Main,Practical knowledge and experience of using advanced data visualisation and analytics tools such as Tableau;A master’s degree or equivalent in a relevant field…
Postdoctoral Scientist in Bioinformatics (f/m/x),Helmholtz-Zentrum für Umweltforschung UFZ,Leipzig,Writing high-ranking scientific publications and data presentation in conferences.Teamwork within the working group and other collaborating projects in joint…
Research Associate,Justus-Liebig-Universität Gießen,Gießen,"Ideally, you have experience in the field of surface modelling and data analysis as well as in working with Linux systems and high-performance computers."
Personal Trainer,SolaVieve Technologies GmbH,Home Office,"Possesses the knowledge of research procedures, methods, techniques, statistical principles, measurement theories and data collection instruments."
Data Engineer - Content Visibility,Zalando,Berlin,Create tooling to automate data workflows.Implement high-performance and scalable data processing systems.Work with data scientists and economists to develop…
Werkstudent (m/w/d) - Produktmanagement Data Science,United Internet,Karlsruhe,Kommen Sie zum marktführenden E-Mail Provider in Deutschland und freuen Sie sich auf innovative Tätigkeitsfelder rund um den Bereich E-Mail bei GMX und WEB.DE.
Scientific employee,Justus-Liebig-Universität Gießen,Deutschland,"Tasks: Collaboration in the above-mentioned project, in particular planning, implementing and execution of experiments on haptic perception, data analysis,…"
"Senior Analyst - Data, Process & Operational Excellence (all genders)",Merck KGaA,Darmstadt,"3+ years’ experience in data modeling.Passionate about business process design, change management and data led decision making.Working time model: full-time."
Postdoctoral Scientist in Bioinformatics (f/m/x),Helmholtz-Zentrum für Umweltforschung UFZ,Leipzig,Collect additional metagenomic data from publicly available database.Writing high-ranking scientific publications and data presentation in conferences.
Chemist for Product Development of Thermal Interface Materials ‏ (d/f/m),Henkel,Düsseldorf,"Create and maintain formulation data in SAP.HENKEL IS FOR THOSE WHO STEP UP.At Henkel, you can make a difference and craft your career."
Working Student Marketing Intelligence (f/m/d),mytheresa.com,München,Create and develop data analysis in order to drive business decisions.Perform data quality check-ups and monitor processes to ensure accuracy.
Global Sensory and Consumer Insights Specialist,Imperial Brands,Hamburg,"Statistical analyses and evaluation of descriptive panel data, report creation and presentation.Up to date with market and product data (market shares &…"
Working Student - Tools Development for Portfolio Risk (f/m/d),Allianz Global Investors,Frankfurt am Main,Data science expertise is an asset.Expertise with data analysis tools (e.g. PowerBI) is a plus.As member of the independent Risk Management function you…
"Research Associate (m/f/d), E13",Carl von Ossietzky Universität Oldenburg,Oldenburg,"This interdisciplinary research, at the boundary between physics, materials science, and computational and data sciences, will be carried out in collaboration…"
AI and Simulation Expert (f/m/d) in Process Industries,Siemens Energy,München,"You have relevant experience in the deployment of data analytics models and in the corresponding technology (e.g. flask, Docker) as well as in using cloud…"
Abschlussarbeit (m/w/d) Digital Transformation für die Marke ratiopharm,Teva Pharmaceuticals,Ulm,Teva ist ein global agierender Arzneimittelkonzern und Weltmarktführer unter den Generikaunternehmen.Das Herzstück unseres Erfolges sind unsere Mitarbeiter in…
Machine Learning Specialist (m/f/d),Pixtunes GmbH,Berlin,Pixtunes is a Berlin-based deep-tech startup with the goal of introducing a completely new entertainment technology to the world of consumer electronics that…
Working Student (f/m/d): Customer Value Experience (CVE),SAP,Walldorf,Building on SAP's intelligent enterprise strategy it is the mission of Business Process Intelligence to assist our customers in navigating through their digital…
Analyst Statistics & Methods (m/w/d),youCcom GmbH,Essen,"Interesse, Teil der youCcommunity zu werden?YouCcom berät und unterstützt Unternehmen und Organisationen im betrieblichen Gesundheits-, Konflikt- und…"
Recruiter Freelance (m/f/x) - Remote,KONUX,München,We strive to help industrial companies improve their maintenance and performance decision making in a data-driven world.Capacity: Full-time (40 hrs per week).
Chemical Engineer for PD Adhesive Automotive Components - Team Silicones & Specialties ‏ (d/f/m),Henkel,Düsseldorf,Test data and preparation of PPAP documentation.Create and maintain formulation data in SAP.HENKEL IS FOR THOSE WHO STEP UP.
Postdoctoral Scientist - Microbiology and Genomics,Leibniz Institut DSMZ - Deutsche Sammlung von Mikr...,Braunschweig,"Candidates should have a doctoral degree in bioinformatics/data science, microbiology, or genetics, and a good command of English, both spoken and written."
Product Manager - New Verticals (f/m/d),Delivery Hero,Berlin,"University degree in computer science, engineering or equivalent.Data-driven mindset and SQL knowledge to perform data analysis / validation."
Engineering and Operations Support Engineer,KBR GmbH,Köln,"Provide EUROCOM Flight Controller operations support from EAC for all phases of space flight missions involving ESA astronauts, ESA hardware, or ESA science…"
Junior Professorship,Universität Heidelberg,Heidelberg,Information regarding the collection of personal data pursuant to Art.The Mathematical Institute in the Faculty of Mathematics and Computer Science at…
React Developer (m/f/d),antwerpes ag,Köln,"You are proficient in JavaScript, HTML, CSS and React/Redux and have an understanding of algorithms, data structures and software design patterns."
Working Student / Intern: Product Management Assistant (f/m/d) for SME Intelligent Processes,SAP,Baden-Württemberg,"SAP Intelligent Enterprise allows you to rapidly transform data into insight – feeding process automation, innovation, and optimal experiences."
Product Manager (m/f/d),Clariness,Berlin,"Further information about the use of the applicant data, you will find in the data protection declaration online at https://www.clariness.com/privacy-policy/…"
(Junior) Data Analyst - Marketing (m/f/x),Trade Republic Bank GmbH,Berlin-Kreuzberg,Collaborate with the data science team closely on advanced analytics projects.Specify improvements to the data warehouse and general data infrastructure for…
Postdoctoral Researcher (f/m/d),Georg-August-Universität Göttingen,Göttingen,"With submission of your application, you accept the processing of your applicant data in terms of data-protection law.Postdoctoral Researcher (f/m/d)."
IT System Engineer (f/m/d) Remote Support English and French,Siemens Healthcare GmbH,Erlangen,We care about your data privacy and take compliance with GDPR as well as other data protection legislation seriously.Change is a constant aspect of our work.
Chief Technology Officer (m/w/d),Steria,Hamburg,"Die digitale Transformation der Versicherungswirtschaft gestalten - sei dabei und entdecke, was die Branche momentan bewegt.Chief Technology Officer (m/w/d)."
C++ Software Developer,Snke OS,München,"Fueled by AI & big data analytics, Snke OS delivers the platform & infrastructure that enables partners across the healthcare industry to deploy digital…"
Masterarbeit (m/w/d) - Adversarial Training für neuronale Netze,AUDI AG,Ingolstadt,Im Bereich „Datenanalytik / Künstliche Intelligenz“ gestalten wir die Zukunft der Mobilität aktiv mit.Unsere Experten entwickeln innovative Konzepte und…
Business Intelligence und Data Analytics Consultant (m/w/d),accantec group,Heidelberg,"Anforderungsaufnahme, Beratung, Softwareentwicklung sowie technische Umsetzung in unseren Kundenprojekten rund um Daten, Big Data, Data Analytics, Data Science…"
Full Professorship in Psycho-/Neurolinguistics,Universität Osnabrück,Osnabrück,An internationally visible scientific activity in the field of Psycho-/Neurolinguistics with a strong focus on one or more of the above-mentioned core areas …
System Administrator (m/w/d),Staburo GmbH,München,"Staburo GmbH is a data science company, specialized in statistical consulting, programming and bioinformatics for healthcare projects."
Sales Development Representative,Databricks,München,"More than five thousand organizations worldwide —including Shell, Conde Nast and Regeneron — rely on Databricks as a unified platform for massive-scale data…"
Studentischer Mitarbeiter zeb.regulatory.information (w/m/d),zeb.consulting,Berlin,Zeige Größe als studentischer Mitarbeiter (w/m/d) im Team zeb.regulatory.information.Durch die Erfassung regulatorischer Initiativen unterstützt du Banken und…
"Postdoc Biology, Informatics - Microbiology, Genomics (m/f/d)",Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroo...,Wolfenbüttel,"Candidates should have a doctoral degree in bioinformatics/data science, microbiology, or genetics, and a good command of English, both spoken and written."
Senior Mobile Engineer,iATROS - The Digital Heart Center,München,"Bachelor of Science degree (or higher) in computer science, related field or equivalent practical experience.Strong software engineering skills, supported by 3…"
Product Owner (m/w/d) im Smart Energy Startup,GreenPocket GmbH,Köln,Du möchtest Verantwortung für Dein eigenes Produkt in Form einer marktführenden Smart-Energy-Software übernehmen?Dann werde jetzt ein Teil von GreenPocket!
PhD Physics - Electrochemical Energy Storage Technologies (m/f/d),INM - Leibniz-Institut für Neue Materialien gGmbH,Trier,"We are seeking a person with a degree in physics, chemistry, materials science, or another related science field.POSITION FOR PH.D. STUDENT (M/F/D)."
Business Development Representative (m/f/d),Sauce Labs,Berlin,"Accurately capturing, reporting, tracking, and managing required qualification data and lead statuses into Salesforce.Passion for Sales and Marketing."
Praktikum im Team mechatronische Bedien- und Anzeigeelemente und Dachbedieneinheit ab Februar 2021,Mercedes-Benz AG,Sindelfingen,"Hast Du den Drive, etwas Neues zu gestalten?Möchtest Du Innovationen, Digitalisierung sowie zukünftige Systeme aktiv mitgestalten?Dann steig bei uns ein!"
Digital Marketing Project Manager (m/f/d),BERLIN-CHEMIE,Berlin,University Degree in economics or science.Knowledge of legal requirements for digital marketing and media (e.g. data protection).
Project Manager for the Humanized Mouse Core Cologne (f/m/x),Universitätsklinikum Köln AöR,Köln,Preferably several years of theoretical and practical knowledge in laboratory animal science.A close network with many university and non-university partners…
Postdoctoral Researcher (Postdoc) in Cryptography and Privacy Engineering,Technische Universität Darmstadt,Darmstadt,TU Darmstadt is ranked as a top research university for IT security and cryptography in Europe and computer science in Germany.
(Senior) Data Analyst (m/w/d) im Bereich Business Intelligence,PHARMATECHNIK GmbH & Co. KG,Starnberg,Sie übernehmen eine Projektrolle und unterstützen aus dieser heraus den Business Intelligence (BI) Bereich in der Umsetzung von innovativen Softwareprodukten.
"Computer Scientist, Physicist - Software Engineer, Python (m/f/d)",European XFEL GmbH,Lüneburg,Proven experience in visualizing time series data is considered an asset.Design and support tools working on timeseries data and visualization thereof.
Senior Haskell and PureScript Developer (m/f/d),e-bot7 GmbH,München,"Master’s degree in computer science or related fields, or equivalent practical experience.With our expert team of application developers and data scientists we…"
Engineering Manager - FinTech (f/m/d),Delivery Hero,Berlin,Rock solid computer science fundamentals in data structures & algorithms.Experience in running & maintaining a (micro-)service environment with decoupled…
Team Lead Business Intelligence (m/f/d),Gymondo GmbH,Berlin,"Create actionable insights from data for all teams and the management to empower them to make data-driven decisions, with smartly designed reports, data…"
Junior Sales Manager (m/w/d)(SaaS) - im Smart Energy Startup,GreenPocket GmbH,Köln,"Die Energieversorger auf dem deutschen Markt kennen wir bereits.Nun wird es Zeit, auf dem Markt der Unternehmenskunden Fuß zu fassen."
Java Entwickler (m/w/d),M2. technology & project consulting GmbH,Berlin,"Daten sind das digitale Vermögen eines Unternehmens.M2 zeigt pragmatische und intelligente Wege, dieses wertvolle Potential freizulegen und zu visualisieren –…"
Leitung Kundengewinnung (m/w/d),Agile IT Management GmbH,Hannover,Verstärke unser erfolgreich wachsendes Team am Standort Hannover oder Osnabrück!Das wünschen wir uns von Dir:Sicherer Umgang mit relevanten Technologien.
ACS Front Desk Services (w/m/d),French Consulting,Wiesbaden,"1 year experience in conducting briefings, trainings, preparing formal and informal correspondence, memorandum, reports, and data collection, and creating…"
Lehrstuhl für Reliable Machine Learning (W3),Katholische Universität Eichstätt-Ingolstadt,Eichstätt,Die Katholische Universität Eichstätt-Ingolstadt (KU) ist eine vom Freistaat Bayern anerkannte nichtstaatliche.Ideale Studienbedingungen zeichnen uns aus.
Software Development Manager - Amazon Community Shopping,Amazon Development Center DEU,Berlin,"Good knowledge of CS fundamentals including data structures, algorithms, OO design.5+ years industry experience managing software engineering teams."
Recruitment Consultant,Team PCN,Berlin,"We're actively looking for a Recruitment Consultant who is fluent in German to join our newly opened location in Berlin, Germany.What we're looking for:"
Senior Technology Customer Operations Engineer,Workday,München,"At Workday, we help the world’s largest organizations adapt to what’s next by bringing finance, HR, and planning into a single enterprise cloud."
Lehrstuhl für Angewandte Mathematik (W3),Katholische Universität Eichstätt-Ingolstadt,Eichstätt,Die Katholische Universität Eichstätt-Ingolstadt (KU) ist eine vom Freistaat Bayern anerkannte nichtstaatliche.Ideale Studienbedingungen zeichnen uns aus.
Software Engineer - Healthcare OS Applications,Snke OS,München,"Design, develop and ensure a high quality of software applications dealing with medical data.Become an expert on medical data management (e.g., DICOM, HL7,…"
Senior Consultant - Product Stewardship REACH / K-REACH (Mid-Senior Level),ERM Group,Frankfurt am Main,"Classification and labelling of industrial chemical substances, safety data sheet authoring / hazard communication.And we offer flexible working environment."
Chief Technology Officer m/f/d,Funded.club,Freiburg,"Development of quality assurance and data protection processes.Bachelor's degree in computer science, engineering or a similar field preferable."
Tools Engineer (f/m/d) - KPI / Ground Truth,Magna International Inc.,Sailauf,"Translation/Transcode of Video data, for Example: DUT, Reference Cameras and other, Handling of Multiple combinations of Reference & DUT in the same data stream…"
(Senior) Javascript Developer (m/f/d) with Angular 2+,allmyhomes GmbH,Berlin-Kreuzberg,Specialist in Software Application Development or university degree holder in the field of (media) computer science or equivalent.
Lehrstuhl für Geomatik und Geomathematik (W3),Katholische Universität Eichstätt-Ingolstadt,Eichstätt,Die Katholische Universität Eichstätt-Ingolstadt (KU) ist eine vom Freistaat Bayern anerkannte.Nichtstaatliche Universität in kirchlicher Trägerschaft.
Werkstudent Vertriebsassistenz (m/w/x),infoteam Software AG,Erlangen,Werkstudent Vertriebsassistenz (m/w/x).Wir bei infoteam realisieren seit fast 40 Jahren spezifische Softwarelösungen für unsere Kunden aus den Märkten Industry…
DatenmanagerIn (m/w/d),Helmholtz Zentrum München,München,"Unsere Mission als Forschungszentrum ist es, personalisierte medizinische Lösungen zur Prävention und Therapie von umweltbedingten Krankheiten für eine…"
Senior Business Consultant Team EDI (m/w/d),Freudenberg Sealing Technologies,Weinheim,"Experienced with data transformation using Sterling Map editor.The Freudenberg Group, a global technology company with 50,000 employees in around 60 countries,…"
Java Entwickler (m/w/d),M2. technology & project consulting GmbH,Berlin,"Gesucht wird ein Java Entwickler (m/w/d), idealerweise mit Erfahrungen im Web- und Datenbank-Entwicklung sowie im Bereich Cloud-Computing."
Werkstudent Software Development & IoT-Demo Specialist (m/w/d),ONE LOGIC GmbH,Passau,Unser oberstes Ziel ist der wertschaffende Einsatz von Daten.Gewonnene Erkenntnisse sollen dabei zu neuem Handeln führen.Du hast uns jetzt auf dem Schirm?
Software Development Manager - Amazon Community Shopping (Berlin),Amazon Development Center DEU,Berlin,"Good knowledge of CS fundamentals including data structures, algorithms, OO design.4+ years industry experience managing software engineering teams."
Agile Software Development Team Lead (m/f/d),KWS Group,Einbeck,University degree in computer science or comparable qualification.Our data privacy policy for candidates is available on www.kws.com/dataprotection.Please…
(Senior) Online Marketing Manager (f/m/d) SEA,air up GmbH,München,Experience setting up AB tests combined with a data driven and thorough mindset.We have harnessed the physiological science behind taste perception to add…
Senior Product UX Designer,GfK,Nürnberg,"We connect data, science and innovative digital research solutions to provide answers for key business questions around consumers, markets, brands and media."
"Senior Manager, Software Development",Amazon Development Center DEU,Berlin,“Protecting your privacy and the security of your data is a longstanding top priority for Amazon.Please consult our Privacy Notice (https://www.amazon.jobs/en…
DevOps Entwickler (m/w/d),M2. technology & project consulting GmbH,Berlin,Wir suchen einen Junior DevOps Engineer (m/w/d) der unsere Begeisterung für Daten teilt und innovative Lösungen basierend auf modernen Technologien entwickelt.
Senior Software Engineer (Java) (m/f/x),X24Factory GmbH,Berlin,"5+ years of experience in software development/data engineering.Develop tools and infrastructure to ingest, validate and process large quantities of data."
Data Steward (m/w/d),Amadeus FiRe,Hamburg,Data Steward (m/w/d).Im Auftrag eines Handelsunternehmens mit Sitz im Norden von Hamburg suchen wir zum nächstmöglichen Zeitpunkt und im Rahmen der…
Cloud Engineer / DevOps Engineer (m/w/divers),carValoo GmbH,München,"Sie entwickeln und betreiben die Architektur der gesamten Daten-Pipeline (Integration von IoT-Sensordaten, Pre- und Postprocessing, Datenbankstrukturen,…"
Trainee (w/m/d) Digitalisierung der Customer Experience (CRM),adesso SE,München,Wir gehören zu den Top-Adressen in der IT-Welt und fokussieren uns auf die Optimierung der Kerngeschäftsprozesse unserer Kunden.Lass dich von uns überzeugen.
Maintenance Worker / Wartungstechniker/in (m/f/d),infarm,Münster,"Infarm definiert Wachstum neu – 2013 von Osnat Michaeli and den Brüdern Erez and Guy Galonska gegründet, versammelt infarm heute ein stetig wachsendes Team von…"
Business Development Lead - BCG Omnia,The Boston Consulting Group,München,"Masters / MBA degree, preferably in business management, natural science, engineering or technology-related fields, with high academic achievement required."
Business Development Manager - Data Analytics (m/f/d),Temedica GmbH,München,"This role is highly cross-functional and includes the cooperation of all our teams, from business to technology, from data science to data protection and much…"
Head of Technology Solutions – Europe,Barrington James,Baden-Württemberg,Presentation of data privacy & security framework.Development and implementation local data security policies and lead potential certifications.
Web Software Developer (m/f/d) cloud-native medical software applications,Stryker Corporation,Freiburg,"You have successfully completed your studies in the field of computer science, software engineering, mathematics, electrical engineering or other comparable…"
(Senior) Developer for SAP HANA Analytical Engine (f/m/d),SAP,Walldorf,"Passionate and knowledgeable about OLAP, Analytics and data warehousing.Diploma / master’s degree in technology, computer science, or similar."
Studentische Mitarbeiter (m/w/d),Open Logic Systems GmbH & Co. KG,Münster,"Studentische Mitarbeiter (m/w/d, Standort Münster).Open Logic Systems GmbH & Co. KG.Wenn Sie über über einschlägige Erfahrungen in einem der Bereiche verfügen…"
(Senior/ Expert) Developer (f/m/d) - Security Validation Project Lead,SAP,Sankt Leon-Rot,"Master’s degree in natural science or a related discipline like in computer science, information systems, mathematics.WHAT YOU GET FROM US."
Demand Manager (m/w/d),Fressnapf Tiernahrungs GmbH,Krefeld,Die Fressnapf-Gruppe ist europäischer Marktführer für Heimtierbedarf und feiert in diesem Jahr 30-jähriges Jubiläum.Hierfür suchen wir dich als:
(Senior) Software Engineering Manager - Location (f/m/d),Delivery Hero,Berlin,Rock solid computer science fundamentals in data structures & algorithms.Experience in running & maintaining a (micro-)service environment with decoupled…
